E[1] [eV],Re(eps)_f_FzB_4,Re(eps)_f_FzB_5,Re(eps)_f_FzB_6,Re(eps)_f_FzB_7,Re(eps)_f_FzB_8,Re(eps)_f_FzB_9
0.640000,1.17825000,1.00630500,1.00494500,1.00406400,1.00249600,1.00075500
0.642000,1.17826600,1.00630500,1.00494500,1.00406500,1.00249600,1.00075500
0.644000,1.17828200,1.00630600,1.00494500,1.00406500,1.00249600,1.00075500
0.646000,1.17829800,1.00630600,1.00494500,1.00406500,1.00249600,1.00075500
0.648000,1.17831300,1.00630600,1.00494600,1.00406500,1.00249600,1.00075500
0.650000,1.17832900,1.00630600,1.00494600,1.00406500,1.00249600,1.00075500
0.652000,1.17834500,1.00630600,1.00494600,1.00406500,1.00249600,1.00075500
0.654000,1.17836100,1.00630700,1.00494600,1.00406500,1.00249600,1.00075500
0.656000,1.17837700,1.00630700,1.00494600,1.00406500,1.00249600,1.00075500
0.658000,1.17839300,1.00630700,1.00494600,1.00406500,1.00249600,1.00075500
0.660000,1.17840900,1.00630700,1.00494600,1.00406600,1.00249600,1.00075500
0.662000,1.17842400,1.00630700,1.00494600,1.00406600,1.00249700,1.00075500
0.664000,1.17844000,1.00630700,1.00494700,1.00406600,1.00249700,1.00075500
0.666000,1.17845600,1.00630800,1.00494700,1.00406600,1.00249700,1.00075500
0.668000,1.17847200,1.00630800,1.00494700,1.00406600,1.00249700,1.00075500
0.670000,1.17848800,1.00630800,1.00494700,1.00406600,1.00249700,1.00075500
0.672000,1.17850400,1.00630800,1.00494700,1.00406600,1.00249700,1.00075500
0.674000,1.17852000,1.00630800,1.00494700,1.00406600,1.00249700,1.00075500
0.676000,1.17853600,1.00630800,1.00494700,1.00406600,1.00249700,1.00075500
0.678000,1.17855100,1.00630900,1.00494800,1.00406600,1.00249700,1.00075500
0.680000,1.17856700,1.00630900,1.00494800,1.00406700,1.00249700,1.00075500
0.682000,1.17858300,1.00630900,1.00494800,1.00406700,1.00249700,1.00075500
0.684000,1.17859900,1.00630900,1.00494800,1.00406700,1.00249700,1.00075500
0.686000,1.17861500,1.00630900,1.00494800,1.00406700,1.00249700,1.00075500
0.688000,1.17863100,1.00631000,1.00494800,1.00406700,1.00249700,1.00075500
0.690000,1.17864700,1.00631000,1.00494800,1.00406700,1.00249700,1.00075500
0.692000,1.17866300,1.00631000,1.00494800,1.00406700,1.00249800,1.00075500
0.694000,1.17867900,1.00631000,1.00494900,1.00406700,1.00249800,1.00075600
0.696000,1.17869500,1.00631000,1.00494900,1.00406700,1.00249800,1.00075600
0.698000,1.17871000,1.00631000,1.00494900,1.00406800,1.00249800,1.00075600
0.700000,1.17872600,1.00631100,1.00494900,1.00406800,1.00249800,1.00075600
0.702000,1.17874200,1.00631100,1.00494900,1.00406800,1.00249800,1.00075600
0.704000,1.17875800,1.00631100,1.00494900,1.00406800,1.00249800,1.00075600
0.706000,1.17877400,1.00631100,1.00494900,1.00406800,1.00249800,1.00075600
0.708000,1.17879000,1.00631100,1.00495000,1.00406800,1.00249800,1.00075600
0.710000,1.17880600,1.00631100,1.00495000,1.00406800,1.00249800,1.00075600
0.712000,1.17882200,1.00631200,1.00495000,1.00406800,1.00249800,1.00075600
0.714000,1.17883800,1.00631200,1.00495000,1.00406800,1.00249800,1.00075600
0.716000,1.17885400,1.00631200,1.00495000,1.00406800,1.00249800,1.00075600
0.718000,1.17887000,1.00631200,1.00495000,1.00406900,1.00249800,1.00075600
0.720000,1.17888600,1.00631200,1.00495000,1.00406900,1.00249800,1.00075600
0.722000,1.17890200,1.00631200,1.00495100,1.00406900,1.00249900,1.00075600
0.724000,1.17891800,1.00631300,1.00495100,1.00406900,1.00249900,1.00075600
0.726000,1.17893400,1.00631300,1.00495100,1.00406900,1.00249900,1.00075600
0.728000,1.17895000,1.00631300,1.00495100,1.00406900,1.00249900,1.00075600
0.730000,1.17896600,1.00631300,1.00495100,1.00406900,1.00249900,1.00075600
0.732000,1.17898200,1.00631300,1.00495100,1.00406900,1.00249900,1.00075600
0.734000,1.17899800,1.00631400,1.00495100,1.00406900,1.00249900,1.00075600
0.736000,1.17901400,1.00631400,1.00495100,1.00407000,1.00249900,1.00075600
0.738000,1.17903000,1.00631400,1.00495200,1.00407000,1.00249900,1.00075600
0.740000,1.17904500,1.00631400,1.00495200,1.00407000,1.00249900,1.00075600
0.742000,1.17906200,1.00631400,1.00495200,1.00407000,1.00249900,1.00075600
0.744000,1.17907800,1.00631500,1.00495200,1.00407000,1.00249900,1.00075600
0.746000,1.17909300,1.00631500,1.00495200,1.00407000,1.00249900,1.00075600
0.748000,1.17910900,1.00631500,1.00495200,1.00407000,1.00249900,1.00075600
0.750000,1.17912500,1.00631500,1.00495200,1.00407000,1.00249900,1.00075600
0.752000,1.17914200,1.00631500,1.00495300,1.00407100,1.00249900,1.00075600
0.754000,1.17915700,1.00631500,1.00495300,1.00407100,1.00250000,1.00075600
0.756000,1.17917300,1.00631500,1.00495300,1.00407100,1.00250000,1.00075600
0.758000,1.17919000,1.00631600,1.00495300,1.00407100,1.00250000,1.00075600
0.760000,1.17920600,1.00631600,1.00495300,1.00407100,1.00250000,1.00075600
0.762000,1.17922200,1.00631600,1.00495300,1.00407100,1.00250000,1.00075600
0.764000,1.17923800,1.00631600,1.00495300,1.00407100,1.00250000,1.00075600
0.766000,1.17925400,1.00631600,1.00495400,1.00407100,1.00250000,1.00075600
0.768000,1.17927000,1.00631700,1.00495400,1.00407100,1.00250000,1.00075600
0.770000,1.17928600,1.00631700,1.00495400,1.00407100,1.00250000,1.00075600
0.772000,1.17930200,1.00631700,1.00495400,1.00407200,1.00250000,1.00075600
0.774000,1.17931800,1.00631700,1.00495400,1.00407200,1.00250000,1.00075600
0.776000,1.17933400,1.00631700,1.00495400,1.00407200,1.00250000,1.00075600
0.778000,1.17935000,1.00631700,1.00495400,1.00407200,1.00250000,1.00075600
0.780000,1.17936600,1.00631800,1.00495400,1.00407200,1.00250000,1.00075600
0.782000,1.17938200,1.00631800,1.00495500,1.00407200,1.00250000,1.00075600
0.784000,1.17939800,1.00631800,1.00495500,1.00407200,1.00250100,1.00075600
0.786000,1.17941400,1.00631800,1.00495500,1.00407200,1.00250100,1.00075600
0.788000,1.17943000,1.00631800,1.00495500,1.00407200,1.00250100,1.00075600
0.790000,1.17944600,1.00631900,1.00495500,1.00407300,1.00250100,1.00075600
0.792000,1.17946200,1.00631900,1.00495500,1.00407300,1.00250100,1.00075600
0.794000,1.17947800,1.00631900,1.00495500,1.00407300,1.00250100,1.00075600
0.796000,1.17949400,1.00631900,1.00495500,1.00407300,1.00250100,1.00075600
0.798000,1.17951000,1.00631900,1.00495600,1.00407300,1.00250100,1.00075700
0.800000,1.17952600,1.00631900,1.00495600,1.00407300,1.00250100,1.00075700
0.802000,1.17954300,1.00632000,1.00495600,1.00407300,1.00250100,1.00075700
0.804000,1.17955900,1.00632000,1.00495600,1.00407300,1.00250100,1.00075700
0.806000,1.17957500,1.00632000,1.00495600,1.00407300,1.00250100,1.00075700
0.808000,1.17959100,1.00632000,1.00495600,1.00407400,1.00250100,1.00075700
0.810000,1.17960700,1.00632000,1.00495600,1.00407400,1.00250100,1.00075700
0.812000,1.17962300,1.00632000,1.00495600,1.00407400,1.00250100,1.00075700
0.814000,1.17963900,1.00632100,1.00495700,1.00407400,1.00250100,1.00075700
0.816000,1.17965500,1.00632100,1.00495700,1.00407400,1.00250100,1.00075700
0.818000,1.17967100,1.00632100,1.00495700,1.00407400,1.00250200,1.00075700
0.820000,1.17968700,1.00632100,1.00495700,1.00407400,1.00250200,1.00075700
0.822000,1.17970300,1.00632100,1.00495700,1.00407400,1.00250200,1.00075700
0.824000,1.17972000,1.00632200,1.00495700,1.00407400,1.00250200,1.00075700
0.826000,1.17973600,1.00632200,1.00495700,1.00407400,1.00250200,1.00075700
0.828000,1.17975200,1.00632200,1.00495800,1.00407500,1.00250200,1.00075700
0.830000,1.17976800,1.00632200,1.00495800,1.00407500,1.00250200,1.00075700
0.832000,1.17978400,1.00632200,1.00495800,1.00407500,1.00250200,1.00075700
0.834000,1.17980000,1.00632300,1.00495800,1.00407500,1.00250200,1.00075700
0.836000,1.17981600,1.00632300,1.00495800,1.00407500,1.00250200,1.00075700
0.838000,1.17983200,1.00632300,1.00495800,1.00407500,1.00250200,1.00075700
0.840000,1.17984900,1.00632300,1.00495800,1.00407500,1.00250200,1.00075700
0.842000,1.17986500,1.00632300,1.00495900,1.00407500,1.00250200,1.00075700
0.844000,1.17988100,1.00632300,1.00495900,1.00407500,1.00250200,1.00075700
0.846000,1.17989700,1.00632400,1.00495900,1.00407600,1.00250200,1.00075700
0.848000,1.17991300,1.00632400,1.00495900,1.00407600,1.00250300,1.00075700
0.850000,1.17992900,1.00632400,1.00495900,1.00407600,1.00250300,1.00075700
0.852000,1.17994500,1.00632400,1.00495900,1.00407600,1.00250300,1.00075700
0.854000,1.17996200,1.00632400,1.00495900,1.00407600,1.00250300,1.00075700
0.856000,1.17997800,1.00632400,1.00495900,1.00407600,1.00250300,1.00075700
0.858000,1.17999400,1.00632500,1.00496000,1.00407600,1.00250300,1.00075700
0.860000,1.18001000,1.00632500,1.00496000,1.00407600,1.00250300,1.00075700
0.862000,1.18002600,1.00632500,1.00496000,1.00407600,1.00250300,1.00075700
0.864000,1.18004200,1.00632500,1.00496000,1.00407600,1.00250300,1.00075700
0.866000,1.18005900,1.00632500,1.00496000,1.00407700,1.00250300,1.00075700
0.868000,1.18007500,1.00632500,1.00496000,1.00407700,1.00250300,1.00075700
0.870000,1.18009100,1.00632600,1.00496000,1.00407700,1.00250300,1.00075700
0.872000,1.18010700,1.00632600,1.00496100,1.00407700,1.00250300,1.00075700
0.874000,1.18012300,1.00632600,1.00496100,1.00407700,1.00250300,1.00075700
0.876000,1.18014000,1.00632600,1.00496100,1.00407700,1.00250300,1.00075700
0.878000,1.18015600,1.00632600,1.00496100,1.00407700,1.00250400,1.00075700
0.880000,1.18017200,1.00632700,1.00496100,1.00407700,1.00250400,1.00075700
0.882000,1.18018800,1.00632700,1.00496100,1.00407700,1.00250400,1.00075700
0.884000,1.18020400,1.00632700,1.00496100,1.00407800,1.00250400,1.00075700
0.886000,1.18022000,1.00632700,1.00496100,1.00407800,1.00250400,1.00075700
0.888000,1.18023700,1.00632700,1.00496200,1.00407800,1.00250400,1.00075700
0.890000,1.18025300,1.00632700,1.00496200,1.00407800,1.00250400,1.00075700
0.892000,1.18026900,1.00632800,1.00496200,1.00407800,1.00250400,1.00075700
0.894000,1.18028500,1.00632800,1.00496200,1.00407800,1.00250400,1.00075700
0.896000,1.18030200,1.00632800,1.00496200,1.00407800,1.00250400,1.00075700
0.898000,1.18031800,1.00632800,1.00496200,1.00407800,1.00250400,1.00075700
0.900000,1.18033400,1.00632800,1.00496200,1.00407800,1.00250400,1.00075700
0.902000,1.18035000,1.00632800,1.00496300,1.00407900,1.00250400,1.00075700
0.904000,1.18036700,1.00632900,1.00496300,1.00407900,1.00250400,1.00075700
0.906000,1.18038300,1.00632900,1.00496300,1.00407900,1.00250400,1.00075700
0.908000,1.18039900,1.00632900,1.00496300,1.00407900,1.00250400,1.00075700
0.910000,1.18041500,1.00632900,1.00496300,1.00407900,1.00250400,1.00075700
0.912000,1.18043100,1.00632900,1.00496300,1.00407900,1.00250500,1.00075700
0.914000,1.18044800,1.00633000,1.00496300,1.00407900,1.00250500,1.00075700
0.916000,1.18046400,1.00633000,1.00496400,1.00407900,1.00250500,1.00075800
0.918000,1.18048000,1.00633000,1.00496400,1.00407900,1.00250500,1.00075800
0.920000,1.18049600,1.00633000,1.00496400,1.00408000,1.00250500,1.00075800
0.922000,1.18051300,1.00633000,1.00496400,1.00408000,1.00250500,1.00075800
0.924000,1.18052900,1.00633000,1.00496400,1.00408000,1.00250500,1.00075800
0.926000,1.18054500,1.00633100,1.00496400,1.00408000,1.00250500,1.00075800
0.928000,1.18056200,1.00633100,1.00496400,1.00408000,1.00250500,1.00075800
0.930000,1.18057800,1.00633100,1.00496400,1.00408000,1.00250500,1.00075800
0.932000,1.18059400,1.00633100,1.00496500,1.00408000,1.00250500,1.00075800
0.934000,1.18061000,1.00633100,1.00496500,1.00408000,1.00250500,1.00075800
0.936000,1.18062700,1.00633200,1.00496500,1.00408000,1.00250500,1.00075800
0.938000,1.18064300,1.00633200,1.00496500,1.00408100,1.00250500,1.00075800
0.940000,1.18065900,1.00633200,1.00496500,1.00408100,1.00250600,1.00075800
0.942000,1.18067600,1.00633200,1.00496500,1.00408100,1.00250600,1.00075800
0.944000,1.18069200,1.00633200,1.00496500,1.00408100,1.00250600,1.00075800
0.946000,1.18070800,1.00633200,1.00496600,1.00408100,1.00250600,1.00075800
0.948000,1.18072400,1.00633300,1.00496600,1.00408100,1.00250600,1.00075800
0.950000,1.18074100,1.00633300,1.00496600,1.00408100,1.00250600,1.00075800
0.952000,1.18075700,1.00633300,1.00496600,1.00408100,1.00250600,1.00075800
0.954000,1.18077300,1.00633300,1.00496600,1.00408100,1.00250600,1.00075800
0.956000,1.18079000,1.00633300,1.00496600,1.00408100,1.00250600,1.00075800
0.958000,1.18080600,1.00633300,1.00496600,1.00408200,1.00250600,1.00075800
0.960000,1.18082200,1.00633400,1.00496600,1.00408200,1.00250600,1.00075800
0.962000,1.18083900,1.00633400,1.00496700,1.00408200,1.00250600,1.00075800
0.964000,1.18085500,1.00633400,1.00496700,1.00408200,1.00250600,1.00075800
0.966000,1.18087100,1.00633400,1.00496700,1.00408200,1.00250600,1.00075800
0.968000,1.18088800,1.00633400,1.00496700,1.00408200,1.00250600,1.00075800
0.970000,1.18090400,1.00633500,1.00496700,1.00408200,1.00250600,1.00075800
0.972000,1.18092000,1.00633500,1.00496700,1.00408200,1.00250600,1.00075800
0.974000,1.18093700,1.00633500,1.00496700,1.00408200,1.00250700,1.00075800
0.976000,1.18095300,1.00633500,1.00496800,1.00408300,1.00250700,1.00075800
0.978000,1.18096900,1.00633500,1.00496800,1.00408300,1.00250700,1.00075800
0.980000,1.18098600,1.00633500,1.00496800,1.00408300,1.00250700,1.00075800
0.982000,1.18100200,1.00633600,1.00496800,1.00408300,1.00250700,1.00075800
0.984000,1.18101800,1.00633600,1.00496800,1.00408300,1.00250700,1.00075800
0.986000,1.18103500,1.00633600,1.00496800,1.00408300,1.00250700,1.00075800
0.988000,1.18105100,1.00633600,1.00496800,1.00408300,1.00250700,1.00075800
0.990000,1.18106700,1.00633600,1.00496900,1.00408300,1.00250700,1.00075800
0.992000,1.18108400,1.00633700,1.00496900,1.00408300,1.00250700,1.00075800
0.994000,1.18110000,1.00633700,1.00496900,1.00408400,1.00250700,1.00075800
0.996000,1.18111700,1.00633700,1.00496900,1.00408400,1.00250700,1.00075800
0.998000,1.18113300,1.00633700,1.00496900,1.00408400,1.00250700,1.00075800
1.000000,1.18114900,1.00633700,1.00496900,1.00408400,1.00250700,1.00075800
1.002000,1.18116600,1.00633700,1.00496900,1.00408400,1.00250700,1.00075800
1.004000,1.18118200,1.00633800,1.00496900,1.00408400,1.00250800,1.00075800
1.006000,1.18119800,1.00633800,1.00497000,1.00408400,1.00250800,1.00075800
1.008000,1.18121500,1.00633800,1.00497000,1.00408400,1.00250800,1.00075800
1.010000,1.18123100,1.00633800,1.00497000,1.00408400,1.00250800,1.00075800
1.012000,1.18124800,1.00633800,1.00497000,1.00408400,1.00250800,1.00075800
1.014000,1.18126400,1.00633800,1.00497000,1.00408500,1.00250800,1.00075800
1.016000,1.18128000,1.00633900,1.00497000,1.00408500,1.00250800,1.00075800
1.018000,1.18129700,1.00633900,1.00497000,1.00408500,1.00250800,1.00075800
1.020000,1.18131300,1.00633900,1.00497100,1.00408500,1.00250800,1.00075900
1.022000,1.18133000,1.00633900,1.00497100,1.00408500,1.00250800,1.00075900
1.024000,1.18134600,1.00633900,1.00497100,1.00408500,1.00250800,1.00075900
1.026000,1.18136300,1.00634000,1.00497100,1.00408500,1.00250800,1.00075900
1.028000,1.18137900,1.00634000,1.00497100,1.00408500,1.00250800,1.00075900
1.030000,1.18139500,1.00634000,1.00497100,1.00408500,1.00250800,1.00075900
1.032000,1.18141200,1.00634000,1.00497100,1.00408600,1.00250800,1.00075900
1.034000,1.18142800,1.00634000,1.00497200,1.00408600,1.00250900,1.00075900
1.036000,1.18144500,1.00634100,1.00497200,1.00408600,1.00250900,1.00075900
1.038000,1.18146100,1.00634100,1.00497200,1.00408600,1.00250900,1.00075900
1.040000,1.18147800,1.00634100,1.00497200,1.00408600,1.00250900,1.00075900
1.042000,1.18149400,1.00634100,1.00497200,1.00408600,1.00250900,1.00075900
1.044000,1.18151000,1.00634100,1.00497200,1.00408600,1.00250900,1.00075900
1.046000,1.18152700,1.00634100,1.00497200,1.00408600,1.00250900,1.00075900
1.048000,1.18154300,1.00634200,1.00497200,1.00408600,1.00250900,1.00075900
1.050000,1.18156000,1.00634200,1.00497300,1.00408700,1.00250900,1.00075900
1.052000,1.18157600,1.00634200,1.00497300,1.00408700,1.00250900,1.00075900
1.054000,1.18159300,1.00634200,1.00497300,1.00408700,1.00250900,1.00075900
1.056000,1.18160900,1.00634200,1.00497300,1.00408700,1.00250900,1.00075900
1.058000,1.18162600,1.00634200,1.00497300,1.00408700,1.00250900,1.00075900
1.060000,1.18164200,1.00634300,1.00497300,1.00408700,1.00250900,1.00075900
1.062000,1.18165900,1.00634300,1.00497300,1.00408700,1.00250900,1.00075900
1.064000,1.18167500,1.00634300,1.00497300,1.00408700,1.00250900,1.00075900
1.066000,1.18169200,1.00634300,1.00497400,1.00408700,1.00251000,1.00075900
1.068000,1.18170800,1.00634300,1.00497400,1.00408800,1.00251000,1.00075900
1.070000,1.18172500,1.00634300,1.00497400,1.00408800,1.00251000,1.00075900
1.072000,1.18174100,1.00634400,1.00497400,1.00408800,1.00251000,1.00075900
1.074000,1.18175800,1.00634400,1.00497400,1.00408800,1.00251000,1.00075900
1.076000,1.18177400,1.00634400,1.00497400,1.00408800,1.00251000,1.00075900
1.078000,1.18179100,1.00634400,1.00497400,1.00408800,1.00251000,1.00075900
1.080000,1.18180700,1.00634400,1.00497500,1.00408800,1.00251000,1.00075900
1.082000,1.18182400,1.00634500,1.00497500,1.00408800,1.00251000,1.00075900
1.084000,1.18184000,1.00634500,1.00497500,1.00408800,1.00251000,1.00075900
1.086000,1.18185700,1.00634500,1.00497500,1.00408900,1.00251000,1.00075900
1.088000,1.18187300,1.00634500,1.00497500,1.00408900,1.00251000,1.00075900
1.090000,1.18189000,1.00634500,1.00497500,1.00408900,1.00251000,1.00075900
1.092000,1.18190600,1.00634600,1.00497500,1.00408900,1.00251000,1.00075900
1.094000,1.18192300,1.00634600,1.00497500,1.00408900,1.00251000,1.00075900
1.096000,1.18193900,1.00634600,1.00497600,1.00408900,1.00251100,1.00075900
1.098000,1.18195600,1.00634600,1.00497600,1.00408900,1.00251100,1.00075900
1.100000,1.18197200,1.00634600,1.00497600,1.00408900,1.00251100,1.00075900
1.102000,1.18198900,1.00634600,1.00497600,1.00408900,1.00251100,1.00075900
1.104000,1.18200500,1.00634700,1.00497600,1.00408900,1.00251100,1.00075900
1.106000,1.18202200,1.00634700,1.00497600,1.00409000,1.00251100,1.00075900
1.108000,1.18203900,1.00634700,1.00497600,1.00409000,1.00251100,1.00075900
1.110000,1.18205500,1.00634700,1.00497700,1.00409000,1.00251100,1.00075900
1.112000,1.18207200,1.00634700,1.00497700,1.00409000,1.00251100,1.00075900
1.114000,1.18208800,1.00634700,1.00497700,1.00409000,1.00251100,1.00075900
1.116000,1.18210500,1.00634800,1.00497700,1.00409000,1.00251100,1.00075900
1.118000,1.18212100,1.00634800,1.00497700,1.00409000,1.00251100,1.00075900
1.120000,1.18213800,1.00634800,1.00497700,1.00409000,1.00251100,1.00075900
1.122000,1.18215500,1.00634800,1.00497700,1.00409000,1.00251100,1.00075900
1.124000,1.18217100,1.00634800,1.00497700,1.00409100,1.00251100,1.00075900
1.126000,1.18218800,1.00634800,1.00497800,1.00409100,1.00251200,1.00075900
1.128000,1.18220400,1.00634900,1.00497800,1.00409100,1.00251200,1.00075900
1.130000,1.18222100,1.00634900,1.00497800,1.00409100,1.00251200,1.00075900
1.132000,1.18223700,1.00634900,1.00497800,1.00409100,1.00251200,1.00075900
1.134000,1.18225400,1.00634900,1.00497800,1.00409100,1.00251200,1.00075900
1.136000,1.18227100,1.00634900,1.00497800,1.00409100,1.00251200,1.00076000
1.138000,1.18228700,1.00635000,1.00497800,1.00409100,1.00251200,1.00076000
1.140000,1.18230400,1.00635000,1.00497900,1.00409200,1.00251200,1.00076000
1.142000,1.18232000,1.00635000,1.00497900,1.00409200,1.00251200,1.00076000
1.144000,1.18233700,1.00635000,1.00497900,1.00409200,1.00251200,1.00076000
1.146000,1.18235400,1.00635000,1.00497900,1.00409200,1.00251200,1.00076000
1.148000,1.18237000,1.00635100,1.00497900,1.00409200,1.00251200,1.00076000
1.150000,1.18238700,1.00635100,1.00497900,1.00409200,1.00251200,1.00076000
1.152000,1.18240300,1.00635100,1.00497900,1.00409200,1.00251200,1.00076000
1.154000,1.18242000,1.00635100,1.00497900,1.00409200,1.00251200,1.00076000
1.156000,1.18243700,1.00635100,1.00498000,1.00409200,1.00251200,1.00076000
1.158000,1.18245300,1.00635100,1.00498000,1.00409200,1.00251200,1.00076000
1.160000,1.18247000,1.00635200,1.00498000,1.00409300,1.00251300,1.00076000
1.162000,1.18248700,1.00635200,1.00498000,1.00409300,1.00251300,1.00076000
1.164000,1.18250300,1.00635200,1.00498000,1.00409300,1.00251300,1.00076000
1.166000,1.18252000,1.00635200,1.00498000,1.00409300,1.00251300,1.00076000
1.168000,1.18253700,1.00635200,1.00498000,1.00409300,1.00251300,1.00076000
1.170000,1.18255300,1.00635200,1.00498100,1.00409300,1.00251300,1.00076000
1.172000,1.18257000,1.00635300,1.00498100,1.00409300,1.00251300,1.00076000
1.174000,1.18258600,1.00635300,1.00498100,1.00409300,1.00251300,1.00076000
1.176000,1.18260300,1.00635300,1.00498100,1.00409300,1.00251300,1.00076000
1.178000,1.18262000,1.00635300,1.00498100,1.00409400,1.00251300,1.00076000
1.180000,1.18263600,1.00635300,1.00498100,1.00409400,1.00251300,1.00076000
