E[1] [eV],Im(eps)_f_FzB_4,Im(eps)_f_FzB_5,Im(eps)_f_FzB_6,Im(eps)_f_FzB_7,Im(eps)_f_FzB_8,Im(eps)_f_FzB_9
4.742000,0.00121800,0.00000995,0.00000747,0.00000600,0.00000355,0.00000101
4.743999,0.00121900,0.00000995,0.00000747,0.00000600,0.00000355,0.00000101
4.745999,0.00121900,0.00000995,0.00000747,0.00000600,0.00000355,0.00000101
4.748000,0.00121900,0.00000996,0.00000747,0.00000600,0.00000355,0.00000101
4.750000,0.00122000,0.00000996,0.00000747,0.00000600,0.00000355,0.00000101
4.752000,0.00122000,0.00000996,0.00000747,0.00000600,0.00000355,0.00000101
4.754000,0.00122000,0.00000996,0.00000747,0.00000600,0.00000355,0.00000101
4.756000,0.00122000,0.00000996,0.00000747,0.00000600,0.00000355,0.00000101
4.758000,0.00122100,0.00000996,0.00000747,0.00000600,0.00000355,0.00000101
4.760000,0.00122100,0.00000996,0.00000747,0.00000600,0.00000355,0.00000101
4.762000,0.00122100,0.00000996,0.00000747,0.00000600,0.00000355,0.00000101
4.763999,0.00122200,0.00000996,0.00000747,0.00000600,0.00000355,0.00000101
4.766000,0.00122200,0.00000996,0.00000747,0.00000600,0.00000355,0.00000101
4.768000,0.00122200,0.00000996,0.00000747,0.00000600,0.00000355,0.00000101
4.770000,0.00122200,0.00000996,0.00000747,0.00000600,0.00000355,0.00000101
4.772000,0.00122300,0.00000996,0.00000747,0.00000600,0.00000355,0.00000101
4.774000,0.00122300,0.00000996,0.00000747,0.00000600,0.00000355,0.00000101
4.776000,0.00122300,0.00000996,0.00000748,0.00000600,0.00000355,0.00000101
4.778000,0.00122400,0.00000996,0.00000748,0.00000600,0.00000355,0.00000101
4.779999,0.00122400,0.00000996,0.00000748,0.00000600,0.00000355,0.00000101
4.782000,0.00122400,0.00000997,0.00000748,0.00000600,0.00000355,0.00000101
4.783999,0.00122400,0.00000997,0.00000748,0.00000600,0.00000355,0.00000101
4.786000,0.00122500,0.00000997,0.00000748,0.00000600,0.00000356,0.00000101
4.788000,0.00122500,0.00000997,0.00000748,0.00000601,0.00000356,0.00000101
4.789999,0.00122500,0.00000997,0.00000748,0.00000601,0.00000356,0.00000101
4.792000,0.00122600,0.00000997,0.00000748,0.00000601,0.00000356,0.00000101
4.794000,0.00122600,0.00000997,0.00000748,0.00000601,0.00000356,0.00000101
4.796000,0.00122600,0.00000997,0.00000748,0.00000601,0.00000356,0.00000101
4.797999,0.00122700,0.00000997,0.00000748,0.00000601,0.00000356,0.00000101
4.800000,0.00122700,0.00000997,0.00000748,0.00000601,0.00000356,0.00000101
4.802000,0.00122700,0.00000997,0.00000748,0.00000601,0.00000356,0.00000101
4.803999,0.00122700,0.00000997,0.00000748,0.00000601,0.00000356,0.00000101
4.806000,0.00122800,0.00000997,0.00000748,0.00000601,0.00000356,0.00000101
4.808000,0.00122800,0.00000997,0.00000748,0.00000601,0.00000356,0.00000101
4.810000,0.00122800,0.00000997,0.00000748,0.00000601,0.00000356,0.00000101
4.812000,0.00122900,0.00000997,0.00000748,0.00000601,0.00000356,0.00000101
4.814000,0.00122900,0.00000997,0.00000748,0.00000601,0.00000356,0.00000101
4.816000,0.00122900,0.00000998,0.00000748,0.00000601,0.00000356,0.00000101
4.817999,0.00122900,0.00000998,0.00000748,0.00000601,0.00000356,0.00000101
4.820000,0.00123000,0.00000998,0.00000748,0.00000601,0.00000356,0.00000101
4.822000,0.00123000,0.00000998,0.00000748,0.00000601,0.00000356,0.00000101
4.823999,0.00123000,0.00000998,0.00000749,0.00000601,0.00000356,0.00000101
4.826000,0.00123100,0.00000998,0.00000749,0.00000601,0.00000356,0.00000101
4.828000,0.00123100,0.00000998,0.00000749,0.00000601,0.00000356,0.00000101
4.830000,0.00123100,0.00000998,0.00000749,0.00000601,0.00000356,0.00000101
4.832000,0.00123200,0.00000998,0.00000749,0.00000601,0.00000356,0.00000101
4.834000,0.00123200,0.00000998,0.00000749,0.00000601,0.00000356,0.00000101
4.835999,0.00123200,0.00000998,0.00000749,0.00000601,0.00000356,0.00000101
4.837999,0.00123200,0.00000998,0.00000749,0.00000601,0.00000356,0.00000101
4.840000,0.00123300,0.00000998,0.00000749,0.00000601,0.00000356,0.00000101
4.842000,0.00123300,0.00000998,0.00000749,0.00000601,0.00000356,0.00000101
4.844000,0.00123300,0.00000998,0.00000749,0.00000601,0.00000356,0.00000101
4.846000,0.00123400,0.00000998,0.00000749,0.00000601,0.00000356,0.00000101
4.848000,0.00123400,0.00000998,0.00000749,0.00000602,0.00000356,0.00000101
4.850000,0.00123400,0.00000999,0.00000749,0.00000602,0.00000356,0.00000101
4.852000,0.00123400,0.00000999,0.00000749,0.00000602,0.00000356,0.00000101
4.854000,0.00123500,0.00000999,0.00000749,0.00000602,0.00000356,0.00000101
4.855999,0.00123500,0.00000999,0.00000749,0.00000602,0.00000356,0.00000101
4.857999,0.00123500,0.00000999,0.00000749,0.00000602,0.00000356,0.00000101
4.860000,0.00123600,0.00000999,0.00000749,0.00000602,0.00000356,0.00000101
4.862000,0.00123600,0.00000999,0.00000749,0.00000602,0.00000356,0.00000101
4.864000,0.00123600,0.00000999,0.00000749,0.00000602,0.00000356,0.00000101
4.866000,0.00123700,0.00000999,0.00000749,0.00000602,0.00000356,0.00000101
4.868000,0.00123700,0.00000999,0.00000749,0.00000602,0.00000356,0.00000101
4.870000,0.00123700,0.00000999,0.00000750,0.00000602,0.00000356,0.00000101
4.872000,0.00123700,0.00000999,0.00000750,0.00000602,0.00000356,0.00000101
4.874000,0.00123800,0.00000999,0.00000750,0.00000602,0.00000356,0.00000101
4.875999,0.00123800,0.00000999,0.00000750,0.00000602,0.00000356,0.00000101
4.878000,0.00123800,0.00000999,0.00000750,0.00000602,0.00000356,0.00000101
4.880000,0.00123900,0.00000999,0.00000750,0.00000602,0.00000356,0.00000101
4.881999,0.00123900,0.00001000,0.00000750,0.00000602,0.00000356,0.00000101
4.884000,0.00123900,0.00001000,0.00000750,0.00000602,0.00000356,0.00000101
4.886000,0.00124000,0.00001000,0.00000750,0.00000602,0.00000356,0.00000101
4.888000,0.00124000,0.00001000,0.00000750,0.00000602,0.00000356,0.00000101
4.890000,0.00124000,0.00001000,0.00000750,0.00000602,0.00000357,0.00000101
4.891999,0.00124000,0.00001000,0.00000750,0.00000602,0.00000357,0.00000101
4.894000,0.00124100,0.00001000,0.00000750,0.00000602,0.00000357,0.00000101
4.895999,0.00124100,0.00001000,0.00000750,0.00000602,0.00000357,0.00000101
4.898000,0.00124100,0.00001000,0.00000750,0.00000602,0.00000357,0.00000101
4.900000,0.00124200,0.00001000,0.00000750,0.00000602,0.00000357,0.00000101
4.901999,0.00124200,0.00001000,0.00000750,0.00000602,0.00000357,0.00000101
4.904000,0.00124200,0.00001000,0.00000750,0.00000602,0.00000357,0.00000101
4.906000,0.00124200,0.00001000,0.00000750,0.00000603,0.00000357,0.00000101
4.908000,0.00124300,0.00001000,0.00000750,0.00000603,0.00000357,0.00000101
4.909999,0.00124300,0.00001000,0.00000750,0.00000603,0.00000357,0.00000101
4.912000,0.00124300,0.00001000,0.00000750,0.00000603,0.00000357,0.00000101
4.914000,0.00124400,0.00001000,0.00000750,0.00000603,0.00000357,0.00000101
4.915999,0.00124400,0.00001001,0.00000751,0.00000603,0.00000357,0.00000101
4.918000,0.00124400,0.00001001,0.00000751,0.00000603,0.00000357,0.00000101
4.920000,0.00124500,0.00001001,0.00000751,0.00000603,0.00000357,0.00000101
4.922000,0.00124500,0.00001001,0.00000751,0.00000603,0.00000357,0.00000101
4.924000,0.00124500,0.00001001,0.00000751,0.00000603,0.00000357,0.00000101
4.926000,0.00124500,0.00001001,0.00000751,0.00000603,0.00000357,0.00000101
4.927999,0.00124600,0.00001001,0.00000751,0.00000603,0.00000357,0.00000101
4.929999,0.00124600,0.00001001,0.00000751,0.00000603,0.00000357,0.00000101
4.932000,0.00124600,0.00001001,0.00000751,0.00000603,0.00000357,0.00000101
4.934000,0.00124700,0.00001001,0.00000751,0.00000603,0.00000357,0.00000101
4.935999,0.00124700,0.00001001,0.00000751,0.00000603,0.00000357,0.00000101
4.938000,0.00124700,0.00001001,0.00000751,0.00000603,0.00000357,0.00000101
4.940000,0.00124800,0.00001001,0.00000751,0.00000603,0.00000357,0.00000101
4.942000,0.00124800,0.00001001,0.00000751,0.00000603,0.00000357,0.00000101
4.944000,0.00124800,0.00001001,0.00000751,0.00000603,0.00000357,0.00000101
4.946000,0.00124800,0.00001001,0.00000751,0.00000603,0.00000357,0.00000101
4.947999,0.00124900,0.00001001,0.00000751,0.00000603,0.00000357,0.00000101
4.949999,0.00124900,0.00001002,0.00000751,0.00000603,0.00000357,0.00000101
4.952000,0.00124900,0.00001002,0.00000751,0.00000603,0.00000357,0.00000101
4.954000,0.00125000,0.00001002,0.00000751,0.00000603,0.00000357,0.00000101
4.956000,0.00125000,0.00001002,0.00000751,0.00000603,0.00000357,0.00000101
4.958000,0.00125000,0.00001002,0.00000751,0.00000603,0.00000357,0.00000101
4.960000,0.00125100,0.00001002,0.00000751,0.00000603,0.00000357,0.00000101
4.962000,0.00125100,0.00001002,0.00000751,0.00000603,0.00000357,0.00000101
4.964000,0.00125100,0.00001002,0.00000752,0.00000603,0.00000357,0.00000101
4.966000,0.00125100,0.00001002,0.00000752,0.00000604,0.00000357,0.00000101
4.967999,0.00125200,0.00001002,0.00000752,0.00000604,0.00000357,0.00000101
4.969999,0.00125200,0.00001002,0.00000752,0.00000604,0.00000357,0.00000101
4.972000,0.00125200,0.00001002,0.00000752,0.00000604,0.00000357,0.00000101
4.974000,0.00125300,0.00001002,0.00000752,0.00000604,0.00000357,0.00000101
4.976000,0.00125300,0.00001002,0.00000752,0.00000604,0.00000357,0.00000101
4.978000,0.00125300,0.00001002,0.00000752,0.00000604,0.00000357,0.00000101
4.980000,0.00125400,0.00001002,0.00000752,0.00000604,0.00000357,0.00000101
4.982000,0.00125400,0.00001002,0.00000752,0.00000604,0.00000357,0.00000101
4.984000,0.00125400,0.00001003,0.00000752,0.00000604,0.00000357,0.00000101
4.986000,0.00125500,0.00001003,0.00000752,0.00000604,0.00000357,0.00000101
4.987999,0.00125500,0.00001003,0.00000752,0.00000604,0.00000357,0.00000101
4.990000,0.00125500,0.00001003,0.00000752,0.00000604,0.00000357,0.00000101
4.992000,0.00125500,0.00001003,0.00000752,0.00000604,0.00000357,0.00000101
4.993999,0.00125600,0.00001003,0.00000752,0.00000604,0.00000358,0.00000101
4.996000,0.00125600,0.00001003,0.00000752,0.00000604,0.00000358,0.00000101
4.998000,0.00125600,0.00001003,0.00000752,0.00000604,0.00000358,0.00000101
5.000000,0.00125700,0.00001003,0.00000752,0.00000604,0.00000358,0.00000101
5.002000,0.00125700,0.00001003,0.00000752,0.00000604,0.00000358,0.00000101
5.003999,0.00125700,0.00001003,0.00000752,0.00000604,0.00000358,0.00000101
5.006000,0.00125800,0.00001003,0.00000752,0.00000604,0.00000358,0.00000101
5.007999,0.00125800,0.00001003,0.00000752,0.00000604,0.00000358,0.00000101
5.010000,0.00125800,0.00001003,0.00000753,0.00000604,0.00000358,0.00000101
5.012000,0.00125800,0.00001003,0.00000753,0.00000604,0.00000358,0.00000101
5.013999,0.00125900,0.00001003,0.00000753,0.00000604,0.00000358,0.00000101
5.016000,0.00125900,0.00001004,0.00000753,0.00000604,0.00000358,0.00000101
5.018000,0.00125900,0.00001004,0.00000753,0.00000604,0.00000358,0.00000101
5.020000,0.00126000,0.00001004,0.00000753,0.00000604,0.00000358,0.00000101
5.021999,0.00126000,0.00001004,0.00000753,0.00000604,0.00000358,0.00000101
5.024000,0.00126000,0.00001004,0.00000753,0.00000604,0.00000358,0.00000101
5.026000,0.00126100,0.00001004,0.00000753,0.00000605,0.00000358,0.00000101
5.027999,0.00126100,0.00001004,0.00000753,0.00000605,0.00000358,0.00000101
5.030000,0.00126100,0.00001004,0.00000753,0.00000605,0.00000358,0.00000101
5.032000,0.00126200,0.00001004,0.00000753,0.00000605,0.00000358,0.00000101
5.034000,0.00126200,0.00001004,0.00000753,0.00000605,0.00000358,0.00000101
5.036000,0.00126200,0.00001004,0.00000753,0.00000605,0.00000358,0.00000101
5.038000,0.00126200,0.00001004,0.00000753,0.00000605,0.00000358,0.00000101
5.039999,0.00126300,0.00001004,0.00000753,0.00000605,0.00000358,0.00000101
5.041999,0.00126300,0.00001004,0.00000753,0.00000605,0.00000358,0.00000101
5.044000,0.00126300,0.00001004,0.00000753,0.00000605,0.00000358,0.00000101
5.046000,0.00126400,0.00001004,0.00000753,0.00000605,0.00000358,0.00000101
5.047999,0.00126400,0.00001004,0.00000753,0.00000605,0.00000358,0.00000101
5.050000,0.00126400,0.00001005,0.00000753,0.00000605,0.00000358,0.00000101
5.052000,0.00126500,0.00001005,0.00000753,0.00000605,0.00000358,0.00000101
5.054000,0.00126500,0.00001005,0.00000753,0.00000605,0.00000358,0.00000101
5.056000,0.00126500,0.00001005,0.00000754,0.00000605,0.00000358,0.00000101
5.058000,0.00126600,0.00001005,0.00000754,0.00000605,0.00000358,0.00000102
5.059999,0.00126600,0.00001005,0.00000754,0.00000605,0.00000358,0.00000102
5.061999,0.00126600,0.00001005,0.00000754,0.00000605,0.00000358,0.00000102
5.064000,0.00126600,0.00001005,0.00000754,0.00000605,0.00000358,0.00000102
5.066000,0.00126700,0.00001005,0.00000754,0.00000605,0.00000358,0.00000102
5.068000,0.00126700,0.00001005,0.00000754,0.00000605,0.00000358,0.00000102
5.070000,0.00126700,0.00001005,0.00000754,0.00000605,0.00000358,0.00000102
5.072000,0.00126800,0.00001005,0.00000754,0.00000605,0.00000358,0.00000102
5.074000,0.00126800,0.00001005,0.00000754,0.00000605,0.00000358,0.00000102
5.076000,0.00126800,0.00001005,0.00000754,0.00000605,0.00000358,0.00000102
5.078000,0.00126900,0.00001005,0.00000754,0.00000605,0.00000358,0.00000102
5.079999,0.00126900,0.00001005,0.00000754,0.00000605,0.00000358,0.00000102
5.081999,0.00126900,0.00001006,0.00000754,0.00000605,0.00000358,0.00000102
5.084000,0.00127000,0.00001006,0.00000754,0.00000606,0.00000358,0.00000102
5.085999,0.00127000,0.00001006,0.00000754,0.00000606,0.00000358,0.00000102
5.088000,0.00127000,0.00001006,0.00000754,0.00000606,0.00000358,0.00000102
5.090000,0.00127000,0.00001006,0.00000754,0.00000606,0.00000358,0.00000102
5.092000,0.00127100,0.00001006,0.00000754,0.00000606,0.00000358,0.00000102
5.094000,0.00127100,0.00001006,0.00000754,0.00000606,0.00000358,0.00000102
5.096000,0.00127100,0.00001006,0.00000754,0.00000606,0.00000359,0.00000102
5.098000,0.00127200,0.00001006,0.00000754,0.00000606,0.00000359,0.00000102
5.099999,0.00127200,0.00001006,0.00000754,0.00000606,0.00000359,0.00000102
5.102000,0.00127200,0.00001006,0.00000755,0.00000606,0.00000359,0.00000102
5.104000,0.00127300,0.00001006,0.00000755,0.00000606,0.00000359,0.00000102
5.105999,0.00127300,0.00001006,0.00000755,0.00000606,0.00000359,0.00000102
5.108000,0.00127300,0.00001006,0.00000755,0.00000606,0.00000359,0.00000102
5.110000,0.00127400,0.00001006,0.00000755,0.00000606,0.00000359,0.00000102
5.112000,0.00127400,0.00001006,0.00000755,0.00000606,0.00000359,0.00000102
5.114000,0.00127400,0.00001006,0.00000755,0.00000606,0.00000359,0.00000102
5.115999,0.00127400,0.00001007,0.00000755,0.00000606,0.00000359,0.00000102
5.118000,0.00127500,0.00001007,0.00000755,0.00000606,0.00000359,0.00000102
5.119999,0.00127500,0.00001007,0.00000755,0.00000606,0.00000359,0.00000102
5.122000,0.00127500,0.00001007,0.00000755,0.00000606,0.00000359,0.00000102
5.124000,0.00127600,0.00001007,0.00000755,0.00000606,0.00000359,0.00000102
5.125999,0.00127600,0.00001007,0.00000755,0.00000606,0.00000359,0.00000102
5.128000,0.00127600,0.00001007,0.00000755,0.00000606,0.00000359,0.00000102
5.130000,0.00127700,0.00001007,0.00000755,0.00000606,0.00000359,0.00000102
5.132000,0.00127700,0.00001007,0.00000755,0.00000606,0.00000359,0.00000102
5.133999,0.00127700,0.00001007,0.00000755,0.00000606,0.00000359,0.00000102
5.136000,0.00127800,0.00001007,0.00000755,0.00000606,0.00000359,0.00000102
5.138000,0.00127800,0.00001007,0.00000755,0.00000606,0.00000359,0.00000102
5.139999,0.00127800,0.00001007,0.00000755,0.00000606,0.00000359,0.00000102
5.142000,0.00127900,0.00001007,0.00000755,0.00000607,0.00000359,0.00000102
5.144000,0.00127900,0.00001007,0.00000755,0.00000607,0.00000359,0.00000102
5.146000,0.00127900,0.00001007,0.00000755,0.00000607,0.00000359,0.00000102
5.148000,0.00127900,0.00001008,0.00000756,0.00000607,0.00000359,0.00000102
5.150000,0.00128000,0.00001008,0.00000756,0.00000607,0.00000359,0.00000102
5.151999,0.00128000,0.00001008,0.00000756,0.00000607,0.00000359,0.00000102
5.153999,0.00128000,0.00001008,0.00000756,0.00000607,0.00000359,0.00000102
5.156000,0.00128100,0.00001008,0.00000756,0.00000607,0.00000359,0.00000102
5.158000,0.00128100,0.00001008,0.00000756,0.00000607,0.00000359,0.00000102
5.159999,0.00128100,0.00001008,0.00000756,0.00000607,0.00000359,0.00000102
5.162000,0.00128200,0.00001008,0.00000756,0.00000607,0.00000359,0.00000102
5.164000,0.00128200,0.00001008,0.00000756,0.00000607,0.00000359,0.00000102
5.166000,0.00128200,0.00001008,0.00000756,0.00000607,0.00000359,0.00000102
5.168000,0.00128300,0.00001008,0.00000756,0.00000607,0.00000359,0.00000102
5.170000,0.00128300,0.00001008,0.00000756,0.00000607,0.00000359,0.00000102
5.171999,0.00128300,0.00001008,0.00000756,0.00000607,0.00000359,0.00000102
5.173999,0.00128400,0.00001008,0.00000756,0.00000607,0.00000359,0.00000102
5.176000,0.00128400,0.00001008,0.00000756,0.00000607,0.00000359,0.00000102
5.177999,0.00128400,0.00001008,0.00000756,0.00000607,0.00000359,0.00000102
5.180000,0.00128400,0.00001008,0.00000756,0.00000607,0.00000359,0.00000102
5.182000,0.00128500,0.00001009,0.00000756,0.00000607,0.00000359,0.00000102
5.184000,0.00128500,0.00001009,0.00000756,0.00000607,0.00000359,0.00000102
5.186000,0.00128500,0.00001009,0.00000756,0.00000607,0.00000359,0.00000102
5.188000,0.00128600,0.00001009,0.00000756,0.00000607,0.00000359,0.00000102
5.190000,0.00128600,0.00001009,0.00000756,0.00000607,0.00000359,0.00000102
5.191999,0.00128600,0.00001009,0.00000756,0.00000607,0.00000359,0.00000102
5.193999,0.00128700,0.00001009,0.00000757,0.00000607,0.00000359,0.00000102
5.196000,0.00128700,0.00001009,0.00000757,0.00000607,0.00000359,0.00000102
5.197999,0.00128700,0.00001009,0.00000757,0.00000607,0.00000359,0.00000102
5.200000,0.00128800,0.00001009,0.00000757,0.00000607,0.00000360,0.00000102
5.202000,0.00128800,0.00001009,0.00000757,0.00000608,0.00000360,0.00000102
5.204000,0.00128800,0.00001009,0.00000757,0.00000608,0.00000360,0.00000102
5.206000,0.00128900,0.00001009,0.00000757,0.00000608,0.00000360,0.00000102
5.208000,0.00128900,0.00001009,0.00000757,0.00000608,0.00000360,0.00000102
5.210000,0.00128900,0.00001009,0.00000757,0.00000608,0.00000360,0.00000102
5.211999,0.00129000,0.00001009,0.00000757,0.00000608,0.00000360,0.00000102
5.214000,0.00129000,0.00001010,0.00000757,0.00000608,0.00000360,0.00000102
5.216000,0.00129000,0.00001010,0.00000757,0.00000608,0.00000360,0.00000102
5.217999,0.00129000,0.00001010,0.00000757,0.00000608,0.00000360,0.00000102
5.220000,0.00129100,0.00001010,0.00000757,0.00000608,0.00000360,0.00000102
5.222000,0.00129100,0.00001010,0.00000757,0.00000608,0.00000360,0.00000102
5.224000,0.00129100,0.00001010,0.00000757,0.00000608,0.00000360,0.00000102
5.226000,0.00129200,0.00001010,0.00000757,0.00000608,0.00000360,0.00000102
5.228000,0.00129200,0.00001010,0.00000757,0.00000608,0.00000360,0.00000102
5.230000,0.00129200,0.00001010,0.00000757,0.00000608,0.00000360,0.00000102
5.231999,0.00129300,0.00001010,0.00000757,0.00000608,0.00000360,0.00000102
5.234000,0.00129300,0.00001010,0.00000757,0.00000608,0.00000360,0.00000102
5.236000,0.00129300,0.00001010,0.00000757,0.00000608,0.00000360,0.00000102
5.237999,0.00129400,0.00001010,0.00000757,0.00000608,0.00000360,0.00000102
5.240000,0.00129400,0.00001010,0.00000758,0.00000608,0.00000360,0.00000102
5.242000,0.00129400,0.00001010,0.00000758,0.00000608,0.00000360,0.00000102
5.244000,0.00129500,0.00001010,0.00000758,0.00000608,0.00000360,0.00000102
5.245999,0.00129500,0.00001010,0.00000758,0.00000608,0.00000360,0.00000102
5.248000,0.00129500,0.00001011,0.00000758,0.00000608,0.00000360,0.00000102
5.250000,0.00129600,0.00001011,0.00000758,0.00000608,0.00000360,0.00000102
5.251999,0.00129600,0.00001011,0.00000758,0.00000608,0.00000360,0.00000102
5.254000,0.00129600,0.00001011,0.00000758,0.00000608,0.00000360,0.00000102
5.256000,0.00129600,0.00001011,0.00000758,0.00000608,0.00000360,0.00000102
5.258000,0.00129700,0.00001011,0.00000758,0.00000608,0.00000360,0.00000102
5.260000,0.00129700,0.00001011,0.00000758,0.00000609,0.00000360,0.00000102
5.262000,0.00129700,0.00001011,0.00000758,0.00000609,0.00000360,0.00000102
5.263999,0.00129800,0.00001011,0.00000758,0.00000609,0.00000360,0.00000102
5.265999,0.00129800,0.00001011,0.00000758,0.00000609,0.00000360,0.00000102
5.268000,0.00129800,0.00001011,0.00000758,0.00000609,0.00000360,0.00000102
5.270000,0.00129900,0.00001011,0.00000758,0.00000609,0.00000360,0.00000102
5.271999,0.00129900,0.00001011,0.00000758,0.00000609,0.00000360,0.00000102
5.274000,0.00129900,0.00001011,0.00000758,0.00000609,0.00000360,0.00000102
5.276000,0.00130000,0.00001011,0.00000758,0.00000609,0.00000360,0.00000102
5.278000,0.00130000,0.00001011,0.00000758,0.00000609,0.00000360,0.00000102
5.280000,0.00130000,0.00001012,0.00000758,0.00000609,0.00000360,0.00000102
5.282000,0.00130100,0.00001012,0.00000758,0.00000609,0.00000360,0.00000102
5.283999,0.00130100,0.00001012,0.00000758,0.00000609,0.00000360,0.00000102
5.285999,0.00130100,0.00001012,0.00000759,0.00000609,0.00000360,0.00000102
5.288000,0.00130200,0.00001012,0.00000759,0.00000609,0.00000360,0.00000102
5.289999,0.00130200,0.00001012,0.00000759,0.00000609,0.00000360,0.00000102
5.292000,0.00130200,0.00001012,0.00000759,0.00000609,0.00000360,0.00000102
5.294000,0.00130300,0.00001012,0.00000759,0.00000609,0.00000360,0.00000102
5.296000,0.00130300,0.00001012,0.00000759,0.00000609,0.00000360,0.00000102
5.298000,0.00130300,0.00001012,0.00000759,0.00000609,0.00000360,0.00000102
5.300000,0.00130400,0.00001012,0.00000759,0.00000609,0.00000360,0.00000102
5.302000,0.00130400,0.00001012,0.00000759,0.00000609,0.00000361,0.00000102
5.303999,0.00130400,0.00001012,0.00000759,0.00000609,0.00000361,0.00000102
5.305999,0.00130500,0.00001012,0.00000759,0.00000609,0.00000361,0.00000102
5.308000,0.00130500,0.00001012,0.00000759,0.00000609,0.00000361,0.00000102
5.309999,0.00130500,0.00001012,0.00000759,0.00000609,0.00000361,0.00000102
5.312000,0.00130500,0.00001012,0.00000759,0.00000609,0.00000361,0.00000102
5.314000,0.00130600,0.00001013,0.00000759,0.00000609,0.00000361,0.00000102
5.316000,0.00130600,0.00001013,0.00000759,0.00000609,0.00000361,0.00000102
5.318000,0.00130600,0.00001013,0.00000759,0.00000610,0.00000361,0.00000102
5.320000,0.00130700,0.00001013,0.00000759,0.00000610,0.00000361,0.00000102
5.322000,0.00130700,0.00001013,0.00000759,0.00000610,0.00000361,0.00000102
5.323999,0.00130700,0.00001013,0.00000759,0.00000610,0.00000361,0.00000102
5.326000,0.00130800,0.00001013,0.00000759,0.00000610,0.00000361,0.00000102
5.328000,0.00130800,0.00001013,0.00000759,0.00000610,0.00000361,0.00000102
5.329999,0.00130800,0.00001013,0.00000759,0.00000610,0.00000361,0.00000102
5.332000,0.00130900,0.00001013,0.00000760,0.00000610,0.00000361,0.00000102
5.334000,0.00130900,0.00001013,0.00000760,0.00000610,0.00000361,0.00000102
5.336000,0.00130900,0.00001013,0.00000760,0.00000610,0.00000361,0.00000102
5.338000,0.00131000,0.00001013,0.00000760,0.00000610,0.00000361,0.00000102
5.340000,0.00131000,0.00001013,0.00000760,0.00000610,0.00000361,0.00000102
5.342000,0.00131000,0.00001013,0.00000760,0.00000610,0.00000361,0.00000102
5.343999,0.00131100,0.00001013,0.00000760,0.00000610,0.00000361,0.00000102
5.346000,0.00131100,0.00001014,0.00000760,0.00000610,0.00000361,0.00000102
5.348000,0.00131100,0.00001014,0.00000760,0.00000610,0.00000361,0.00000102
5.349999,0.00131200,0.00001014,0.00000760,0.00000610,0.00000361,0.00000102
5.352000,0.00131200,0.00001014,0.00000760,0.00000610,0.00000361,0.00000102
5.354000,0.00131200,0.00001014,0.00000760,0.00000610,0.00000361,0.00000102
5.356000,0.00131300,0.00001014,0.00000760,0.00000610,0.00000361,0.00000102
5.358000,0.00131300,0.00001014,0.00000760,0.00000610,0.00000361,0.00000102
5.360000,0.00131300,0.00001014,0.00000760,0.00000610,0.00000361,0.00000102
5.362000,0.00131400,0.00001014,0.00000760,0.00000610,0.00000361,0.00000102
5.363999,0.00131400,0.00001014,0.00000760,0.00000610,0.00000361,0.00000102
5.366000,0.00131400,0.00001014,0.00000760,0.00000610,0.00000361,0.00000102
5.368000,0.00131500,0.00001014,0.00000760,0.00000610,0.00000361,0.00000102
5.370000,0.00131500,0.00001014,0.00000760,0.00000610,0.00000361,0.00000102
5.372000,0.00131500,0.00001014,0.00000760,0.00000610,0.00000361,0.00000102
5.374000,0.00131600,0.00001014,0.00000760,0.00000610,0.00000361,0.00000102
5.375999,0.00131600,0.00001014,0.00000760,0.00000611,0.00000361,0.00000102
5.377999,0.00131600,0.00001015,0.00000761,0.00000611,0.00000361,0.00000102
5.380000,0.00131700,0.00001015,0.00000761,0.00000611,0.00000361,0.00000102
5.381999,0.00131700,0.00001015,0.00000761,0.00000611,0.00000361,0.00000102
5.383999,0.00131700,0.00001015,0.00000761,0.00000611,0.00000361,0.00000102
5.386000,0.00131700,0.00001015,0.00000761,0.00000611,0.00000361,0.00000102
5.388000,0.00131800,0.00001015,0.00000761,0.00000611,0.00000361,0.00000102
5.390000,0.00131800,0.00001015,0.00000761,0.00000611,0.00000361,0.00000102
5.392000,0.00131800,0.00001015,0.00000761,0.00000611,0.00000361,0.00000102
5.394000,0.00131900,0.00001015,0.00000761,0.00000611,0.00000361,0.00000102
5.395999,0.00131900,0.00001015,0.00000761,0.00000611,0.00000361,0.00000102
5.397999,0.00131900,0.00001015,0.00000761,0.00000611,0.00000361,0.00000102
5.400000,0.00132000,0.00001015,0.00000761,0.00000611,0.00000361,0.00000102
5.401999,0.00132000,0.00001015,0.00000761,0.00000611,0.00000361,0.00000102
5.404000,0.00132000,0.00001015,0.00000761,0.00000611,0.00000362,0.00000102
5.406000,0.00132100,0.00001015,0.00000761,0.00000611,0.00000362,0.00000102
5.408000,0.00132100,0.00001015,0.00000761,0.00000611,0.00000362,0.00000102
5.410000,0.00132100,0.00001015,0.00000761,0.00000611,0.00000362,0.00000102
5.412000,0.00132200,0.00001016,0.00000761,0.00000611,0.00000362,0.00000102
5.414000,0.00132200,0.00001016,0.00000761,0.00000611,0.00000362,0.00000102
5.415999,0.00132200,0.00001016,0.00000761,0.00000611,0.00000362,0.00000102
5.417999,0.00132300,0.00001016,0.00000761,0.00000611,0.00000362,0.00000102
