E[1] [eV],Re(eps)_nbnd_10,Re(eps)_nbnd_20,Re(eps)_nbnd_30,Re(eps)_nbnd_40,Re(eps)_nbnd_50,Re(eps)_nbnd_60,Re(eps)_nbnd_70,Re(eps)_nbnd_80
7.247999,1.00711100,1.01046900,1.01177400,1.01219000,1.01243300,1.01257700,1.01266900,1.01271500
7.249999,1.00711100,1.01046900,1.01177400,1.01219000,1.01243300,1.01257700,1.01266900,1.01271500
7.251999,1.00711100,1.01047000,1.01177400,1.01219000,1.01243400,1.01257800,1.01266900,1.01271600
7.254000,1.00711200,1.01047000,1.01177500,1.01219100,1.01243400,1.01257800,1.01267000,1.01271600
7.256000,1.00711200,1.01047000,1.01177500,1.01219100,1.01243400,1.01257800,1.01267000,1.01271600
7.257999,1.00711200,1.01047100,1.01177500,1.01219100,1.01243500,1.01257900,1.01267100,1.01271700
7.259999,1.00711200,1.01047100,1.01177600,1.01219200,1.01243500,1.01257900,1.01267100,1.01271700
7.262000,1.00711200,1.01047100,1.01177600,1.01219200,1.01243500,1.01257900,1.01267100,1.01271700
7.263999,1.00711300,1.01047100,1.01177600,1.01219200,1.01243600,1.01258000,1.01267200,1.01271800
7.265999,1.00711300,1.01047200,1.01177700,1.01219300,1.01243600,1.01258000,1.01267200,1.01271800
7.267999,1.00711300,1.01047200,1.01177700,1.01219300,1.01243700,1.01258100,1.01267200,1.01271900
7.269999,1.00711300,1.01047200,1.01177700,1.01219300,1.01243700,1.01258100,1.01267300,1.01271900
7.272000,1.00711400,1.01047300,1.01177800,1.01219400,1.01243700,1.01258100,1.01267300,1.01271900
7.274000,1.00711400,1.01047300,1.01177800,1.01219400,1.01243700,1.01258200,1.01267300,1.01272000
7.276000,1.00711400,1.01047300,1.01177800,1.01219400,1.01243800,1.01258200,1.01267400,1.01272000
7.277999,1.00711400,1.01047400,1.01177900,1.01219500,1.01243800,1.01258200,1.01267400,1.01272000
7.279999,1.00711400,1.01047400,1.01177900,1.01219500,1.01243900,1.01258300,1.01267400,1.01272100
7.282000,1.00711500,1.01047400,1.01177900,1.01219500,1.01243900,1.01258300,1.01267500,1.01272100
7.283999,1.00711500,1.01047500,1.01178000,1.01219600,1.01243900,1.01258300,1.01267500,1.01272100
7.285999,1.00711500,1.01047500,1.01178000,1.01219600,1.01244000,1.01258400,1.01267500,1.01272200
7.287999,1.00711500,1.01047500,1.01178000,1.01219600,1.01244000,1.01258400,1.01267600,1.01272200
7.289999,1.00711600,1.01047600,1.01178100,1.01219700,1.01244000,1.01258400,1.01267600,1.01272200
7.292000,1.00711600,1.01047600,1.01178100,1.01219700,1.01244100,1.01258500,1.01267600,1.01272300
7.294000,1.00711600,1.01047600,1.01178100,1.01219700,1.01244100,1.01258500,1.01267700,1.01272300
7.296000,1.00711600,1.01047600,1.01178200,1.01219800,1.01244100,1.01258500,1.01267700,1.01272400
7.297999,1.00711600,1.01047700,1.01178200,1.01219800,1.01244200,1.01258600,1.01267800,1.01272400
7.299999,1.00711700,1.01047700,1.01178200,1.01219900,1.01244200,1.01258600,1.01267800,1.01272400
7.302000,1.00711700,1.01047700,1.01178300,1.01219900,1.01244200,1.01258600,1.01267800,1.01272500
7.303999,1.00711700,1.01047800,1.01178300,1.01219900,1.01244300,1.01258700,1.01267900,1.01272500
7.305999,1.00711700,1.01047800,1.01178300,1.01220000,1.01244300,1.01258700,1.01267900,1.01272500
7.307999,1.00711800,1.01047800,1.01178400,1.01220000,1.01244400,1.01258800,1.01267900,1.01272600
7.309999,1.00711800,1.01047900,1.01178400,1.01220000,1.01244400,1.01258800,1.01268000,1.01272600
7.312000,1.00711800,1.01047900,1.01178400,1.01220100,1.01244400,1.01258800,1.01268000,1.01272600
7.314000,1.00711800,1.01047900,1.01178500,1.01220100,1.01244500,1.01258900,1.01268000,1.01272700
7.316000,1.00711800,1.01048000,1.01178500,1.01220100,1.01244500,1.01258900,1.01268100,1.01272700
7.317999,1.00711900,1.01048000,1.01178600,1.01220200,1.01244500,1.01258900,1.01268100,1.01272700
7.319999,1.00711900,1.01048000,1.01178600,1.01220200,1.01244600,1.01259000,1.01268100,1.01272800
7.322000,1.00711900,1.01048100,1.01178600,1.01220200,1.01244600,1.01259000,1.01268200,1.01272800
7.323999,1.00711900,1.01048100,1.01178700,1.01220300,1.01244600,1.01259000,1.01268200,1.01272900
7.325999,1.00712000,1.01048100,1.01178700,1.01220300,1.01244700,1.01259100,1.01268300,1.01272900
7.327999,1.00712000,1.01048100,1.01178700,1.01220300,1.01244700,1.01259100,1.01268300,1.01272900
7.330000,1.00712000,1.01048200,1.01178800,1.01220400,1.01244700,1.01259100,1.01268300,1.01273000
7.332000,1.00712000,1.01048200,1.01178800,1.01220400,1.01244800,1.01259200,1.01268400,1.01273000
7.334000,1.00712000,1.01048200,1.01178800,1.01220500,1.01244800,1.01259200,1.01268400,1.01273000
7.335999,1.00712100,1.01048300,1.01178900,1.01220500,1.01244800,1.01259300,1.01268400,1.01273100
7.337999,1.00712100,1.01048300,1.01178900,1.01220500,1.01244900,1.01259300,1.01268500,1.01273100
7.340000,1.00712100,1.01048300,1.01178900,1.01220500,1.01244900,1.01259300,1.01268500,1.01273100
7.342000,1.00712100,1.01048400,1.01179000,1.01220600,1.01245000,1.01259400,1.01268500,1.01273200
7.343999,1.00712200,1.01048400,1.01179000,1.01220600,1.01245000,1.01259400,1.01268600,1.01273200
7.345999,1.00712200,1.01048400,1.01179000,1.01220700,1.01245000,1.01259400,1.01268600,1.01273300
7.347999,1.00712200,1.01048500,1.01179100,1.01220700,1.01245100,1.01259500,1.01268600,1.01273300
7.350000,1.00712200,1.01048500,1.01179100,1.01220700,1.01245100,1.01259500,1.01268700,1.01273300
7.352000,1.00712300,1.01048500,1.01179100,1.01220800,1.01245100,1.01259500,1.01268700,1.01273400
7.354000,1.00712300,1.01048600,1.01179200,1.01220800,1.01245200,1.01259600,1.01268800,1.01273400
7.355999,1.00712300,1.01048600,1.01179200,1.01220800,1.01245200,1.01259600,1.01268800,1.01273400
7.357999,1.00712300,1.01048600,1.01179200,1.01220900,1.01245200,1.01259600,1.01268800,1.01273500
7.360000,1.00712300,1.01048600,1.01179300,1.01220900,1.01245300,1.01259700,1.01268900,1.01273500
7.362000,1.00712400,1.01048700,1.01179300,1.01220900,1.01245300,1.01259700,1.01268900,1.01273500
7.363999,1.00712400,1.01048700,1.01179300,1.01221000,1.01245300,1.01259800,1.01268900,1.01273600
7.365999,1.00712400,1.01048700,1.01179400,1.01221000,1.01245400,1.01259800,1.01269000,1.01273600
7.367999,1.00712400,1.01048800,1.01179400,1.01221000,1.01245400,1.01259800,1.01269000,1.01273600
7.370000,1.00712500,1.01048800,1.01179400,1.01221100,1.01245400,1.01259900,1.01269000,1.01273700
7.372000,1.00712500,1.01048800,1.01179500,1.01221100,1.01245500,1.01259900,1.01269100,1.01273700
7.374000,1.00712500,1.01048900,1.01179500,1.01221100,1.01245500,1.01259900,1.01269100,1.01273800
7.375999,1.00712500,1.01048900,1.01179500,1.01221200,1.01245500,1.01260000,1.01269100,1.01273800
7.377999,1.00712500,1.01048900,1.01179600,1.01221200,1.01245600,1.01260000,1.01269200,1.01273800
7.380000,1.00712600,1.01049000,1.01179600,1.01221300,1.01245600,1.01260000,1.01269200,1.01273900
7.381999,1.00712600,1.01049000,1.01179600,1.01221300,1.01245700,1.01260100,1.01269300,1.01273900
7.383999,1.00712600,1.01049000,1.01179700,1.01221300,1.01245700,1.01260100,1.01269300,1.01273900
7.385999,1.00712600,1.01049100,1.01179700,1.01221400,1.01245700,1.01260100,1.01269300,1.01274000
7.387999,1.00712700,1.01049100,1.01179700,1.01221400,1.01245800,1.01260200,1.01269400,1.01274000
7.390000,1.00712700,1.01049100,1.01179800,1.01221400,1.01245800,1.01260200,1.01269400,1.01274000
7.392000,1.00712700,1.01049100,1.01179800,1.01221500,1.01245800,1.01260200,1.01269400,1.01274100
7.394000,1.00712700,1.01049200,1.01179900,1.01221500,1.01245900,1.01260300,1.01269500,1.01274100
7.395999,1.00712800,1.01049200,1.01179900,1.01221500,1.01245900,1.01260300,1.01269500,1.01274100
7.397999,1.00712800,1.01049200,1.01179900,1.01221600,1.01245900,1.01260400,1.01269500,1.01274200
7.400000,1.00712800,1.01049300,1.01180000,1.01221600,1.01246000,1.01260400,1.01269600,1.01274200
7.401999,1.00712800,1.01049300,1.01180000,1.01221600,1.01246000,1.01260400,1.01269600,1.01274300
7.403999,1.00712800,1.01049300,1.01180000,1.01221700,1.01246000,1.01260500,1.01269700,1.01274300
7.405999,1.00712900,1.01049400,1.01180100,1.01221700,1.01246100,1.01260500,1.01269700,1.01274300
7.408000,1.00712900,1.01049400,1.01180100,1.01221700,1.01246100,1.01260500,1.01269700,1.01274300
7.410000,1.00712900,1.01049400,1.01180100,1.01221800,1.01246200,1.01260600,1.01269800,1.01274400
7.412000,1.00712900,1.01049500,1.01180200,1.01221800,1.01246200,1.01260600,1.01269800,1.01274400
7.414000,1.00713000,1.01049500,1.01180200,1.01221800,1.01246200,1.01260600,1.01269800,1.01274500
7.415999,1.00713000,1.01049500,1.01180200,1.01221900,1.01246300,1.01260700,1.01269900,1.01274500
7.418000,1.00713000,1.01049600,1.01180300,1.01221900,1.01246300,1.01260700,1.01269900,1.01274500
7.420000,1.00713000,1.01049600,1.01180300,1.01222000,1.01246300,1.01260700,1.01269900,1.01274600
7.421999,1.00713100,1.01049600,1.01180300,1.01222000,1.01246400,1.01260800,1.01270000,1.01274600
7.423999,1.00713100,1.01049600,1.01180400,1.01222000,1.01246400,1.01260800,1.01270000,1.01274600
7.425999,1.00713100,1.01049700,1.01180400,1.01222100,1.01246400,1.01260900,1.01270000,1.01274700
7.428000,1.00713100,1.01049700,1.01180400,1.01222100,1.01246500,1.01260900,1.01270100,1.01274700
7.430000,1.00713100,1.01049700,1.01180500,1.01222100,1.01246500,1.01260900,1.01270100,1.01274700
7.432000,1.00713200,1.01049800,1.01180500,1.01222200,1.01246500,1.01261000,1.01270200,1.01274800
7.434000,1.00713200,1.01049800,1.01180500,1.01222200,1.01246600,1.01261000,1.01270200,1.01274800
7.435999,1.00713200,1.01049800,1.01180600,1.01222200,1.01246600,1.01261000,1.01270200,1.01274800
7.438000,1.00713200,1.01049900,1.01180600,1.01222300,1.01246600,1.01261100,1.01270300,1.01274900
7.440000,1.00713300,1.01049900,1.01180600,1.01222300,1.01246700,1.01261100,1.01270300,1.01274900
7.441999,1.00713300,1.01049900,1.01180700,1.01222300,1.01246700,1.01261100,1.01270300,1.01275000
7.443999,1.00713300,1.01050000,1.01180700,1.01222400,1.01246800,1.01261200,1.01270400,1.01275000
7.445999,1.00713300,1.01050000,1.01180700,1.01222400,1.01246800,1.01261200,1.01270400,1.01275000
7.448000,1.00713300,1.01050000,1.01180800,1.01222400,1.01246800,1.01261200,1.01270400,1.01275100
7.450000,1.00713400,1.01050100,1.01180800,1.01222500,1.01246900,1.01261300,1.01270500,1.01275100
7.452000,1.00713400,1.01050100,1.01180800,1.01222500,1.01246900,1.01261300,1.01270500,1.01275100
7.453999,1.00713400,1.01050100,1.01180900,1.01222600,1.01246900,1.01261400,1.01270500,1.01275200
7.455999,1.00713400,1.01050200,1.01180900,1.01222600,1.01247000,1.01261400,1.01270600,1.01275200
7.458000,1.00713500,1.01050200,1.01180900,1.01222600,1.01247000,1.01261400,1.01270600,1.01275200
7.460000,1.00713500,1.01050200,1.01181000,1.01222700,1.01247000,1.01261500,1.01270700,1.01275300
7.461999,1.00713500,1.01050200,1.01181000,1.01222700,1.01247100,1.01261500,1.01270700,1.01275300
7.463999,1.00713500,1.01050300,1.01181100,1.01222700,1.01247100,1.01261500,1.01270700,1.01275300
7.465999,1.00713600,1.01050300,1.01181100,1.01222800,1.01247100,1.01261600,1.01270800,1.01275400
7.468000,1.00713600,1.01050300,1.01181100,1.01222800,1.01247200,1.01261600,1.01270800,1.01275400
7.470000,1.00713600,1.01050400,1.01181100,1.01222800,1.01247200,1.01261600,1.01270800,1.01275500
7.471999,1.00713600,1.01050400,1.01181200,1.01222900,1.01247300,1.01261700,1.01270900,1.01275500
7.473999,1.00713600,1.01050400,1.01181200,1.01222900,1.01247300,1.01261700,1.01270900,1.01275500
7.475999,1.00713700,1.01050500,1.01181300,1.01222900,1.01247300,1.01261700,1.01270900,1.01275600
7.478000,1.00713700,1.01050500,1.01181300,1.01223000,1.01247400,1.01261800,1.01271000,1.01275600
7.480000,1.00713700,1.01050500,1.01181300,1.01223000,1.01247400,1.01261800,1.01271000,1.01275600
7.481999,1.00713700,1.01050600,1.01181400,1.01223000,1.01247400,1.01261900,1.01271000,1.01275700
7.483999,1.00713800,1.01050600,1.01181400,1.01223100,1.01247500,1.01261900,1.01271100,1.01275700
7.486000,1.00713800,1.01050600,1.01181400,1.01223100,1.01247500,1.01261900,1.01271100,1.01275700
7.488000,1.00713800,1.01050700,1.01181500,1.01223100,1.01247500,1.01262000,1.01271200,1.01275800
7.489999,1.00713800,1.01050700,1.01181500,1.01223200,1.01247600,1.01262000,1.01271200,1.01275800
7.491999,1.00713800,1.01050700,1.01181500,1.01223200,1.01247600,1.01262000,1.01271200,1.01275800
7.493999,1.00713900,1.01050700,1.01181600,1.01223300,1.01247600,1.01262100,1.01271300,1.01275900
7.496000,1.00713900,1.01050800,1.01181600,1.01223300,1.01247700,1.01262100,1.01271300,1.01275900
7.498000,1.00713900,1.01050800,1.01181600,1.01223300,1.01247700,1.01262100,1.01271300,1.01276000
7.500000,1.00713900,1.01050800,1.01181700,1.01223300,1.01247800,1.01262200,1.01271400,1.01276000
7.501999,1.00714000,1.01050900,1.01181700,1.01223400,1.01247800,1.01262200,1.01271400,1.01276000
7.503999,1.00714000,1.01050900,1.01181700,1.01223400,1.01247800,1.01262200,1.01271400,1.01276100
7.506000,1.00714000,1.01050900,1.01181800,1.01223500,1.01247800,1.01262300,1.01271500,1.01276100
7.507999,1.00714000,1.01051000,1.01181800,1.01223500,1.01247900,1.01262300,1.01271500,1.01276100
7.509999,1.00714000,1.01051000,1.01181800,1.01223500,1.01247900,1.01262400,1.01271500,1.01276200
7.511999,1.00714100,1.01051000,1.01181900,1.01223600,1.01248000,1.01262400,1.01271600,1.01276200
7.513999,1.00714100,1.01051100,1.01181900,1.01223600,1.01248000,1.01262400,1.01271600,1.01276300
7.516000,1.00714100,1.01051100,1.01181900,1.01223600,1.01248000,1.01262500,1.01271700,1.01276300
7.518000,1.00714100,1.01051100,1.01182000,1.01223700,1.01248100,1.01262500,1.01271700,1.01276300
7.520000,1.00714200,1.01051200,1.01182000,1.01223700,1.01248100,1.01262500,1.01271700,1.01276400
7.521999,1.00714200,1.01051200,1.01182000,1.01223700,1.01248100,1.01262600,1.01271800,1.01276400
7.523999,1.00714200,1.01051200,1.01182100,1.01223800,1.01248200,1.01262600,1.01271800,1.01276400
7.526000,1.00714200,1.01051200,1.01182100,1.01223800,1.01248200,1.01262600,1.01271800,1.01276500
7.527999,1.00714300,1.01051300,1.01182200,1.01223900,1.01248200,1.01262700,1.01271900,1.01276500
7.529999,1.00714300,1.01051300,1.01182200,1.01223900,1.01248300,1.01262700,1.01271900,1.01276500
7.531999,1.00714300,1.01051300,1.01182200,1.01223900,1.01248300,1.01262700,1.01271900,1.01276600
7.533999,1.00714300,1.01051400,1.01182200,1.01224000,1.01248300,1.01262800,1.01272000,1.01276600
7.536000,1.00714300,1.01051400,1.01182300,1.01224000,1.01248400,1.01262800,1.01272000,1.01276600
7.538000,1.00714400,1.01051400,1.01182300,1.01224000,1.01248400,1.01262900,1.01272000,1.01276700
7.539999,1.00714400,1.01051500,1.01182400,1.01224100,1.01248500,1.01262900,1.01272100,1.01276700
7.541999,1.00714400,1.01051500,1.01182400,1.01224100,1.01248500,1.01262900,1.01272100,1.01276800
7.543999,1.00714400,1.01051500,1.01182400,1.01224100,1.01248500,1.01263000,1.01272200,1.01276800
7.546000,1.00714500,1.01051600,1.01182500,1.01224200,1.01248600,1.01263000,1.01272200,1.01276800
7.547999,1.00714500,1.01051600,1.01182500,1.01224200,1.01248600,1.01263000,1.01272200,1.01276900
7.549999,1.00714500,1.01051600,1.01182500,1.01224200,1.01248600,1.01263100,1.01272300,1.01276900
7.551999,1.00714500,1.01051700,1.01182600,1.01224300,1.01248700,1.01263100,1.01272300,1.01276900
7.554000,1.00714500,1.01051700,1.01182600,1.01224300,1.01248700,1.01263100,1.01272300,1.01277000
7.556000,1.00714600,1.01051700,1.01182600,1.01224300,1.01248700,1.01263200,1.01272400,1.01277000
7.558000,1.00714600,1.01051700,1.01182700,1.01224400,1.01248800,1.01263200,1.01272400,1.01277000
7.559999,1.00714600,1.01051800,1.01182700,1.01224400,1.01248800,1.01263200,1.01272400,1.01277100
7.561999,1.00714600,1.01051800,1.01182700,1.01224400,1.01248800,1.01263300,1.01272500,1.01277100
7.564000,1.00714700,1.01051800,1.01182800,1.01224500,1.01248900,1.01263300,1.01272500,1.01277100
7.566000,1.00714700,1.01051900,1.01182800,1.01224500,1.01248900,1.01263300,1.01272500,1.01277200
7.567999,1.00714700,1.01051900,1.01182800,1.01224600,1.01249000,1.01263400,1.01272600,1.01277200
7.569999,1.00714700,1.01051900,1.01182900,1.01224600,1.01249000,1.01263400,1.01272600,1.01277300
7.571999,1.00714800,1.01052000,1.01182900,1.01224600,1.01249000,1.01263500,1.01272700,1.01277300
7.574000,1.00714800,1.01052000,1.01182900,1.01224700,1.01249100,1.01263500,1.01272700,1.01277300
7.576000,1.00714800,1.01052000,1.01183000,1.01224700,1.01249100,1.01263500,1.01272700,1.01277400
7.578000,1.00714800,1.01052100,1.01183000,1.01224700,1.01249100,1.01263600,1.01272800,1.01277400
7.579999,1.00714800,1.01052100,1.01183000,1.01224800,1.01249200,1.01263600,1.01272800,1.01277400
7.581999,1.00714900,1.01052100,1.01183100,1.01224800,1.01249200,1.01263600,1.01272800,1.01277500
7.584000,1.00714900,1.01052200,1.01183100,1.01224800,1.01249200,1.01263700,1.01272900,1.01277500
7.585999,1.00714900,1.01052200,1.01183100,1.01224900,1.01249300,1.01263700,1.01272900,1.01277500
7.587999,1.00714900,1.01052200,1.01183200,1.01224900,1.01249300,1.01263700,1.01272900,1.01277600
7.589999,1.00715000,1.01052300,1.01183200,1.01224900,1.01249300,1.01263800,1.01273000,1.01277600
7.591999,1.00715000,1.01052300,1.01183200,1.01225000,1.01249400,1.01263800,1.01273000,1.01277600
7.594000,1.00715000,1.01052300,1.01183300,1.01225000,1.01249400,1.01263800,1.01273000,1.01277700
7.596000,1.00715000,1.01052300,1.01183300,1.01225000,1.01249500,1.01263900,1.01273100,1.01277700
7.598000,1.00715000,1.01052400,1.01183400,1.01225100,1.01249500,1.01263900,1.01273100,1.01277800
7.599999,1.00715100,1.01052400,1.01183400,1.01225100,1.01249500,1.01264000,1.01273200,1.01277800
7.601999,1.00715100,1.01052400,1.01183400,1.01225100,1.01249600,1.01264000,1.01273200,1.01277800
7.604000,1.00715100,1.01052500,1.01183500,1.01225200,1.01249600,1.01264000,1.01273200,1.01277900
7.605999,1.00715100,1.01052500,1.01183500,1.01225200,1.01249600,1.01264100,1.01273300,1.01277900
7.607999,1.00715200,1.01052500,1.01183500,1.01225300,1.01249700,1.01264100,1.01273300,1.01277900
7.609999,1.00715200,1.01052600,1.01183600,1.01225300,1.01249700,1.01264100,1.01273300,1.01278000
7.611999,1.00715200,1.01052600,1.01183600,1.01225300,1.01249700,1.01264200,1.01273400,1.01278000
7.614000,1.00715200,1.01052600,1.01183600,1.01225400,1.01249800,1.01264200,1.01273400,1.01278000
7.616000,1.00715300,1.01052700,1.01183700,1.01225400,1.01249800,1.01264200,1.01273400,1.01278100
7.618000,1.00715300,1.01052700,1.01183700,1.01225400,1.01249800,1.01264300,1.01273500,1.01278100
7.619999,1.00715300,1.01052700,1.01183700,1.01225500,1.01249900,1.01264300,1.01273500,1.01278200
7.621999,1.00715300,1.01052800,1.01183800,1.01225500,1.01249900,1.01264300,1.01273500,1.01278200
7.624000,1.00715300,1.01052800,1.01183800,1.01225500,1.01249900,1.01264400,1.01273600,1.01278200
7.625999,1.00715400,1.01052800,1.01183800,1.01225600,1.01250000,1.01264400,1.01273600,1.01278300
7.627999,1.00715400,1.01052900,1.01183900,1.01225600,1.01250000,1.01264500,1.01273700,1.01278300
7.629999,1.00715400,1.01052900,1.01183900,1.01225600,1.01250100,1.01264500,1.01273700,1.01278300
7.632000,1.00715400,1.01052900,1.01183900,1.01225700,1.01250100,1.01264500,1.01273700,1.01278400
7.634000,1.00715500,1.01053000,1.01184000,1.01225700,1.01250100,1.01264600,1.01273800,1.01278400
7.636000,1.00715500,1.01053000,1.01184000,1.01225700,1.01250200,1.01264600,1.01273800,1.01278400
7.638000,1.00715500,1.01053000,1.01184000,1.01225800,1.01250200,1.01264600,1.01273800,1.01278500
7.639999,1.00715500,1.01053000,1.01184100,1.01225800,1.01250200,1.01264700,1.01273900,1.01278500
7.642000,1.00715500,1.01053100,1.01184100,1.01225900,1.01250300,1.01264700,1.01273900,1.01278500
7.644000,1.00715600,1.01053100,1.01184100,1.01225900,1.01250300,1.01264800,1.01273900,1.01278600
7.645999,1.00715600,1.01053100,1.01184200,1.01225900,1.01250300,1.01264800,1.01274000,1.01278600
7.647999,1.00715600,1.01053200,1.01184200,1.01226000,1.01250400,1.01264800,1.01274000,1.01278700
7.649999,1.00715600,1.01053200,1.01184200,1.01226000,1.01250400,1.01264900,1.01274000,1.01278700
7.652000,1.00715700,1.01053200,1.01184300,1.01226000,1.01250400,1.01264900,1.01274100,1.01278700
7.654000,1.00715700,1.01053300,1.01184300,1.01226100,1.01250500,1.01264900,1.01274100,1.01278800
7.656000,1.00715700,1.01053300,1.01184400,1.01226100,1.01250500,1.01265000,1.01274200,1.01278800
7.658000,1.00715700,1.01053300,1.01184400,1.01226100,1.01250600,1.01265000,1.01274200,1.01278800
7.659999,1.00715800,1.01053400,1.01184400,1.01226200,1.01250600,1.01265000,1.01274200,1.01278900
7.662000,1.00715800,1.01053400,1.01184500,1.01226200,1.01250600,1.01265100,1.01274300,1.01278900
7.664000,1.00715800,1.01053400,1.01184500,1.01226200,1.01250700,1.01265100,1.01274300,1.01278900
7.665999,1.00715800,1.01053500,1.01184500,1.01226300,1.01250700,1.01265100,1.01274300,1.01279000
7.667999,1.00715800,1.01053500,1.01184600,1.01226300,1.01250700,1.01265200,1.01274400,1.01279000
7.669999,1.00715900,1.01053500,1.01184600,1.01226300,1.01250800,1.01265200,1.01274400,1.01279000
7.672000,1.00715900,1.01053500,1.01184600,1.01226400,1.01250800,1.01265300,1.01274400,1.01279100
7.674000,1.00715900,1.01053600,1.01184700,1.01226400,1.01250800,1.01265300,1.01274500,1.01279100
7.676000,1.00715900,1.01053600,1.01184700,1.01226400,1.01250900,1.01265300,1.01274500,1.01279200
7.677999,1.00716000,1.01053600,1.01184700,1.01226500,1.01250900,1.01265400,1.01274500,1.01279200
7.679999,1.00716000,1.01053700,1.01184800,1.01226500,1.01250900,1.01265400,1.01274600,1.01279200
7.682000,1.00716000,1.01053700,1.01184800,1.01226600,1.01251000,1.01265400,1.01274600,1.01279300
7.684000,1.00716000,1.01053700,1.01184800,1.01226600,1.01251000,1.01265500,1.01274700,1.01279300
7.685999,1.00716000,1.01053800,1.01184900,1.01226600,1.01251100,1.01265500,1.01274700,1.01279300
7.687999,1.00716100,1.01053800,1.01184900,1.01226700,1.01251100,1.01265500,1.01274700,1.01279400
7.689999,1.00716100,1.01053800,1.01184900,1.01226700,1.01251100,1.01265600,1.01274800,1.01279400
7.692000,1.00716100,1.01053900,1.01185000,1.01226700,1.01251200,1.01265600,1.01274800,1.01279400
7.694000,1.00716100,1.01053900,1.01185000,1.01226800,1.01251200,1.01265600,1.01274800,1.01279500
7.695999,1.00716200,1.01053900,1.01185000,1.01226800,1.01251200,1.01265700,1.01274900,1.01279500
7.697999,1.00716200,1.01054000,1.01185100,1.01226800,1.01251300,1.01265700,1.01274900,1.01279600
7.699999,1.00716200,1.01054000,1.01185100,1.01226900,1.01251300,1.01265800,1.01274900,1.01279600
7.702000,1.00716200,1.01054000,1.01185100,1.01226900,1.01251300,1.01265800,1.01275000,1.01279600
7.704000,1.00716300,1.01054100,1.01185200,1.01226900,1.01251400,1.01265800,1.01275000,1.01279700
7.705999,1.00716300,1.01054100,1.01185200,1.01227000,1.01251400,1.01265900,1.01275100,1.01279700
7.707999,1.00716300,1.01054100,1.01185300,1.01227000,1.01251400,1.01265900,1.01275100,1.01279700
7.710000,1.00716300,1.01054200,1.01185300,1.01227100,1.01251500,1.01265900,1.01275100,1.01279800
7.712000,1.00716300,1.01054200,1.01185300,1.01227100,1.01251500,1.01266000,1.01275200,1.01279800
7.713999,1.00716400,1.01054200,1.01185400,1.01227100,1.01251600,1.01266000,1.01275200,1.01279800
7.715999,1.00716400,1.01054300,1.01185400,1.01227200,1.01251600,1.01266000,1.01275200,1.01279900
7.717999,1.00716400,1.01054300,1.01185400,1.01227200,1.01251600,1.01266100,1.01275300,1.01279900
7.720000,1.00716400,1.01054300,1.01185500,1.01227200,1.01251700,1.01266100,1.01275300,1.01280000
7.722000,1.00716500,1.01054300,1.01185500,1.01227300,1.01251700,1.01266100,1.01275300,1.01280000
7.724000,1.00716500,1.01054400,1.01185500,1.01227300,1.01251700,1.01266200,1.01275400,1.01280000
7.725999,1.00716500,1.01054400,1.01185600,1.01227300,1.01251800,1.01266200,1.01275400,1.01280100
7.727999,1.00716500,1.01054400,1.01185600,1.01227400,1.01251800,1.01266300,1.01275500,1.01280100
7.730000,1.00716600,1.01054500,1.01185600,1.01227400,1.01251800,1.01266300,1.01275500,1.01280100
7.731999,1.00716600,1.01054500,1.01185700,1.01227400,1.01251900,1.01266300,1.01275500,1.01280200
7.733999,1.00716600,1.01054500,1.01185700,1.01227500,1.01251900,1.01266400,1.01275600,1.01280200
7.735999,1.00716600,1.01054600,1.01185700,1.01227500,1.01251900,1.01266400,1.01275600,1.01280200
7.737999,1.00716600,1.01054600,1.01185800,1.01227500,1.01252000,1.01266400,1.01275600,1.01280300
7.740000,1.00716700,1.01054600,1.01185800,1.01227600,1.01252000,1.01266500,1.01275700,1.01280300
7.742000,1.00716700,1.01054700,1.01185800,1.01227600,1.01252100,1.01266500,1.01275700,1.01280300
7.743999,1.00716700,1.01054700,1.01185900,1.01227700,1.01252100,1.01266500,1.01275700,1.01280400
7.745999,1.00716700,1.01054700,1.01185900,1.01227700,1.01252100,1.01266600,1.01275800,1.01280400
7.747999,1.00716800,1.01054800,1.01185900,1.01227700,1.01252200,1.01266600,1.01275800,1.01280500
7.750000,1.00716800,1.01054800,1.01186000,1.01227800,1.01252200,1.01266600,1.01275800,1.01280500
7.751999,1.00716800,1.01054800,1.01186000,1.01227800,1.01252200,1.01266700,1.01275900,1.01280500
7.753999,1.00716800,1.01054800,1.01186000,1.01227800,1.01252300,1.01266700,1.01275900,1.01280600
7.755999,1.00716800,1.01054900,1.01186100,1.01227900,1.01252300,1.01266800,1.01276000,1.01280600
7.757999,1.00716900,1.01054900,1.01186100,1.01227900,1.01252300,1.01266800,1.01276000,1.01280600
7.760000,1.00716900,1.01054900,1.01186100,1.01227900,1.01252400,1.01266800,1.01276000,1.01280700
7.762000,1.00716900,1.01055000,1.01186200,1.01228000,1.01252400,1.01266900,1.01276100,1.01280700
7.763999,1.00716900,1.01055000,1.01186200,1.01228000,1.01252400,1.01266900,1.01276100,1.01280700
7.765999,1.00717000,1.01055000,1.01186300,1.01228000,1.01252500,1.01266900,1.01276100,1.01280800
7.767999,1.00717000,1.01055100,1.01186300,1.01228100,1.01252500,1.01267000,1.01276200,1.01280800
