E[1] [eV],Re(eps)_nk_4,Re(eps)_nk_6,Re(eps)_nk_8,Re(eps)_nk_10,Re(eps)_nk_12,Re(eps)_nk_14,Re(eps)_nk_16,Re(eps)_nk_18
5.360000,1.00692400,1.00685300,1.00687500,1.00691100,1.00688500,1.00688400,1.00685300,1.00689000
5.362000,1.00692400,1.00685300,1.00687600,1.00691100,1.00688500,1.00688400,1.00685300,1.00689000
5.363999,1.00692500,1.00685300,1.00687600,1.00691200,1.00688500,1.00688500,1.00685300,1.00689000
5.366000,1.00692500,1.00685400,1.00687600,1.00691200,1.00688500,1.00688500,1.00685300,1.00689100
5.368000,1.00692500,1.00685400,1.00687600,1.00691200,1.00688600,1.00688500,1.00685400,1.00689100
5.370000,1.00692500,1.00685400,1.00687600,1.00691200,1.00688600,1.00688500,1.00685400,1.00689100
5.372000,1.00692500,1.00685400,1.00687700,1.00691200,1.00688600,1.00688500,1.00685400,1.00689100
5.374000,1.00692600,1.00685500,1.00687700,1.00691300,1.00688600,1.00688600,1.00685400,1.00689100
5.375999,1.00692600,1.00685500,1.00687700,1.00691300,1.00688600,1.00688600,1.00685400,1.00689100
5.377999,1.00692600,1.00685500,1.00687700,1.00691300,1.00688700,1.00688600,1.00685500,1.00689200
5.380000,1.00692600,1.00685500,1.00687700,1.00691300,1.00688700,1.00688600,1.00685500,1.00689200
5.381999,1.00692700,1.00685500,1.00687800,1.00691300,1.00688700,1.00688600,1.00685500,1.00689200
5.383999,1.00692700,1.00685600,1.00687800,1.00691400,1.00688700,1.00688700,1.00685500,1.00689200
5.386000,1.00692700,1.00685600,1.00687800,1.00691400,1.00688800,1.00688700,1.00685500,1.00689300
5.388000,1.00692700,1.00685600,1.00687800,1.00691400,1.00688800,1.00688700,1.00685600,1.00689300
5.390000,1.00692700,1.00685600,1.00687800,1.00691400,1.00688800,1.00688700,1.00685600,1.00689300
5.392000,1.00692800,1.00685600,1.00687900,1.00691400,1.00688800,1.00688700,1.00685600,1.00689300
5.394000,1.00692800,1.00685700,1.00687900,1.00691500,1.00688800,1.00688800,1.00685600,1.00689300
5.395999,1.00692800,1.00685700,1.00687900,1.00691500,1.00688900,1.00688800,1.00685600,1.00689400
5.397999,1.00692800,1.00685700,1.00687900,1.00691500,1.00688900,1.00688800,1.00685700,1.00689400
5.400000,1.00692800,1.00685700,1.00687900,1.00691500,1.00688900,1.00688800,1.00685700,1.00689400
5.401999,1.00692900,1.00685700,1.00688000,1.00691600,1.00688900,1.00688900,1.00685700,1.00689400
5.404000,1.00692900,1.00685800,1.00688000,1.00691600,1.00688900,1.00688900,1.00685700,1.00689400
5.406000,1.00692900,1.00685800,1.00688000,1.00691600,1.00689000,1.00688900,1.00685800,1.00689500
5.408000,1.00692900,1.00685800,1.00688000,1.00691600,1.00689000,1.00688900,1.00685800,1.00689500
5.410000,1.00693000,1.00685800,1.00688100,1.00691600,1.00689000,1.00688900,1.00685800,1.00689500
5.412000,1.00693000,1.00685800,1.00688100,1.00691700,1.00689000,1.00689000,1.00685800,1.00689500
5.414000,1.00693000,1.00685900,1.00688100,1.00691700,1.00689000,1.00689000,1.00685800,1.00689600
5.415999,1.00693000,1.00685900,1.00688100,1.00691700,1.00689100,1.00689000,1.00685900,1.00689600
5.417999,1.00693000,1.00685900,1.00688100,1.00691700,1.00689100,1.00689000,1.00685900,1.00689600
5.420000,1.00693100,1.00685900,1.00688200,1.00691700,1.00689100,1.00689000,1.00685900,1.00689600
5.421999,1.00693100,1.00686000,1.00688200,1.00691800,1.00689100,1.00689100,1.00685900,1.00689600
5.424000,1.00693100,1.00686000,1.00688200,1.00691800,1.00689100,1.00689100,1.00685900,1.00689700
5.426000,1.00693100,1.00686000,1.00688200,1.00691800,1.00689200,1.00689100,1.00686000,1.00689700
5.427999,1.00693100,1.00686000,1.00688200,1.00691800,1.00689200,1.00689100,1.00686000,1.00689700
5.430000,1.00693200,1.00686000,1.00688300,1.00691900,1.00689200,1.00689100,1.00686000,1.00689700
5.432000,1.00693200,1.00686000,1.00688300,1.00691900,1.00689200,1.00689200,1.00686000,1.00689700
5.434000,1.00693200,1.00686100,1.00688300,1.00691900,1.00689300,1.00689200,1.00686000,1.00689800
5.435999,1.00693200,1.00686100,1.00688300,1.00691900,1.00689300,1.00689200,1.00686100,1.00689800
5.438000,1.00693200,1.00686100,1.00688400,1.00691900,1.00689300,1.00689200,1.00686100,1.00689800
5.440000,1.00693300,1.00686100,1.00688400,1.00692000,1.00689300,1.00689300,1.00686100,1.00689800
5.441999,1.00693300,1.00686200,1.00688400,1.00692000,1.00689300,1.00689300,1.00686100,1.00689900
5.444000,1.00693300,1.00686200,1.00688400,1.00692000,1.00689400,1.00689300,1.00686100,1.00689900
5.446000,1.00693300,1.00686200,1.00688400,1.00692000,1.00689400,1.00689300,1.00686200,1.00689900
5.448000,1.00693400,1.00686200,1.00688500,1.00692000,1.00689400,1.00689300,1.00686200,1.00689900
5.450000,1.00693400,1.00686200,1.00688500,1.00692100,1.00689400,1.00689400,1.00686200,1.00689900
5.452000,1.00693400,1.00686300,1.00688500,1.00692100,1.00689400,1.00689400,1.00686200,1.00689900
5.454000,1.00693400,1.00686300,1.00688500,1.00692100,1.00689500,1.00689400,1.00686300,1.00690000
5.455999,1.00693400,1.00686300,1.00688500,1.00692100,1.00689500,1.00689400,1.00686300,1.00690000
5.458000,1.00693500,1.00686300,1.00688600,1.00692200,1.00689500,1.00689400,1.00686300,1.00690000
5.460000,1.00693500,1.00686300,1.00688600,1.00692200,1.00689500,1.00689500,1.00686300,1.00690000
5.461999,1.00693500,1.00686400,1.00688600,1.00692200,1.00689600,1.00689500,1.00686300,1.00690100
5.464000,1.00693500,1.00686400,1.00688600,1.00692200,1.00689600,1.00689500,1.00686400,1.00690100
5.466000,1.00693500,1.00686400,1.00688600,1.00692200,1.00689600,1.00689500,1.00686400,1.00690100
5.468000,1.00693600,1.00686400,1.00688700,1.00692300,1.00689600,1.00689500,1.00686400,1.00690100
5.470000,1.00693600,1.00686400,1.00688700,1.00692300,1.00689600,1.00689600,1.00686400,1.00690100
5.472000,1.00693600,1.00686500,1.00688700,1.00692300,1.00689600,1.00689600,1.00686400,1.00690200
5.474000,1.00693600,1.00686500,1.00688700,1.00692300,1.00689700,1.00689600,1.00686500,1.00690200
5.475999,1.00693700,1.00686500,1.00688800,1.00692300,1.00689700,1.00689600,1.00686500,1.00690200
5.478000,1.00693700,1.00686500,1.00688800,1.00692400,1.00689700,1.00689600,1.00686500,1.00690200
5.480000,1.00693700,1.00686600,1.00688800,1.00692400,1.00689700,1.00689700,1.00686500,1.00690200
5.482000,1.00693700,1.00686600,1.00688800,1.00692400,1.00689800,1.00689700,1.00686500,1.00690300
5.484000,1.00693700,1.00686600,1.00688800,1.00692400,1.00689800,1.00689700,1.00686600,1.00690300
5.486000,1.00693800,1.00686600,1.00688900,1.00692500,1.00689800,1.00689700,1.00686600,1.00690300
5.488000,1.00693800,1.00686600,1.00688900,1.00692500,1.00689800,1.00689800,1.00686600,1.00690300
5.489999,1.00693800,1.00686700,1.00688900,1.00692500,1.00689800,1.00689800,1.00686600,1.00690400
5.492000,1.00693800,1.00686700,1.00688900,1.00692500,1.00689900,1.00689800,1.00686600,1.00690400
5.493999,1.00693800,1.00686700,1.00688900,1.00692500,1.00689900,1.00689800,1.00686700,1.00690400
5.495999,1.00693900,1.00686700,1.00689000,1.00692600,1.00689900,1.00689800,1.00686700,1.00690400
5.498000,1.00693900,1.00686700,1.00689000,1.00692600,1.00689900,1.00689900,1.00686700,1.00690400
5.500000,1.00693900,1.00686800,1.00689000,1.00692600,1.00689900,1.00689900,1.00686700,1.00690500
5.502000,1.00693900,1.00686800,1.00689000,1.00692600,1.00690000,1.00689900,1.00686800,1.00690500
5.504000,1.00694000,1.00686800,1.00689000,1.00692600,1.00690000,1.00689900,1.00686800,1.00690500
5.506000,1.00694000,1.00686800,1.00689100,1.00692700,1.00690000,1.00689900,1.00686800,1.00690500
5.507999,1.00694000,1.00686800,1.00689100,1.00692700,1.00690000,1.00690000,1.00686800,1.00690500
5.509999,1.00694000,1.00686900,1.00689100,1.00692700,1.00690100,1.00690000,1.00686800,1.00690600
5.512000,1.00694000,1.00686900,1.00689100,1.00692700,1.00690100,1.00690000,1.00686900,1.00690600
5.513999,1.00694100,1.00686900,1.00689100,1.00692700,1.00690100,1.00690000,1.00686900,1.00690600
5.516000,1.00694100,1.00686900,1.00689200,1.00692800,1.00690100,1.00690100,1.00686900,1.00690600
5.518000,1.00694100,1.00686900,1.00689200,1.00692800,1.00690100,1.00690100,1.00686900,1.00690700
5.520000,1.00694100,1.00687000,1.00689200,1.00692800,1.00690200,1.00690100,1.00686900,1.00690700
5.522000,1.00694100,1.00687000,1.00689200,1.00692800,1.00690200,1.00690100,1.00687000,1.00690700
5.524000,1.00694200,1.00687000,1.00689300,1.00692900,1.00690200,1.00690100,1.00687000,1.00690700
5.526000,1.00694200,1.00687000,1.00689300,1.00692900,1.00690200,1.00690200,1.00687000,1.00690700
5.527999,1.00694200,1.00687100,1.00689300,1.00692900,1.00690200,1.00690200,1.00687000,1.00690800
5.529999,1.00694200,1.00687100,1.00689300,1.00692900,1.00690300,1.00690200,1.00687100,1.00690800
5.532000,1.00694300,1.00687100,1.00689300,1.00692900,1.00690300,1.00690200,1.00687100,1.00690800
5.533999,1.00694300,1.00687100,1.00689400,1.00693000,1.00690300,1.00690200,1.00687100,1.00690800
5.536000,1.00694300,1.00687100,1.00689400,1.00693000,1.00690300,1.00690300,1.00687100,1.00690800
5.538000,1.00694300,1.00687200,1.00689400,1.00693000,1.00690400,1.00690300,1.00687100,1.00690900
5.539999,1.00694300,1.00687200,1.00689400,1.00693000,1.00690400,1.00690300,1.00687100,1.00690900
5.542000,1.00694400,1.00687200,1.00689400,1.00693000,1.00690400,1.00690300,1.00687200,1.00690900
5.544000,1.00694400,1.00687200,1.00689500,1.00693100,1.00690400,1.00690300,1.00687200,1.00690900
5.546000,1.00694400,1.00687200,1.00689500,1.00693100,1.00690400,1.00690400,1.00687200,1.00690900
5.547999,1.00694400,1.00687300,1.00689500,1.00693100,1.00690500,1.00690400,1.00687200,1.00691000
5.550000,1.00694400,1.00687300,1.00689500,1.00693100,1.00690500,1.00690400,1.00687300,1.00691000
5.552000,1.00694500,1.00687300,1.00689600,1.00693200,1.00690500,1.00690400,1.00687300,1.00691000
5.553999,1.00694500,1.00687300,1.00689600,1.00693200,1.00690500,1.00690400,1.00687300,1.00691000
5.556000,1.00694500,1.00687300,1.00689600,1.00693200,1.00690500,1.00690500,1.00687300,1.00691000
5.558000,1.00694500,1.00687400,1.00689600,1.00693200,1.00690600,1.00690500,1.00687300,1.00691100
5.560000,1.00694500,1.00687400,1.00689600,1.00693200,1.00690600,1.00690500,1.00687400,1.00691100
5.562000,1.00694600,1.00687400,1.00689700,1.00693300,1.00690600,1.00690500,1.00687400,1.00691100
5.564000,1.00694600,1.00687400,1.00689700,1.00693300,1.00690600,1.00690600,1.00687400,1.00691100
5.566000,1.00694600,1.00687400,1.00689700,1.00693300,1.00690700,1.00690600,1.00687400,1.00691200
5.567999,1.00694600,1.00687500,1.00689700,1.00693300,1.00690700,1.00690600,1.00687400,1.00691200
5.570000,1.00694700,1.00687500,1.00689700,1.00693300,1.00690700,1.00690600,1.00687500,1.00691200
5.572000,1.00694700,1.00687500,1.00689800,1.00693400,1.00690700,1.00690600,1.00687500,1.00691200
5.573999,1.00694700,1.00687500,1.00689800,1.00693400,1.00690700,1.00690700,1.00687500,1.00691200
5.576000,1.00694700,1.00687600,1.00689800,1.00693400,1.00690700,1.00690700,1.00687500,1.00691300
5.578000,1.00694800,1.00687600,1.00689800,1.00693400,1.00690800,1.00690700,1.00687600,1.00691300
5.580000,1.00694800,1.00687600,1.00689900,1.00693500,1.00690800,1.00690700,1.00687600,1.00691300
5.582000,1.00694800,1.00687600,1.00689900,1.00693500,1.00690800,1.00690700,1.00687600,1.00691300
5.584000,1.00694800,1.00687600,1.00689900,1.00693500,1.00690800,1.00690800,1.00687600,1.00691300
5.585999,1.00694800,1.00687600,1.00689900,1.00693500,1.00690900,1.00690800,1.00687600,1.00691400
5.587999,1.00694900,1.00687700,1.00689900,1.00693500,1.00690900,1.00690800,1.00687600,1.00691400
5.590000,1.00694900,1.00687700,1.00690000,1.00693600,1.00690900,1.00690800,1.00687700,1.00691400
5.592000,1.00694900,1.00687700,1.00690000,1.00693600,1.00690900,1.00690900,1.00687700,1.00691400
5.594000,1.00694900,1.00687700,1.00690000,1.00693600,1.00690900,1.00690900,1.00687700,1.00691400
5.596000,1.00694900,1.00687800,1.00690000,1.00693600,1.00691000,1.00690900,1.00687700,1.00691500
5.598000,1.00695000,1.00687800,1.00690000,1.00693600,1.00691000,1.00690900,1.00687800,1.00691500
5.600000,1.00695000,1.00687800,1.00690100,1.00693700,1.00691000,1.00690900,1.00687800,1.00691500
5.601999,1.00695000,1.00687800,1.00690100,1.00693700,1.00691000,1.00691000,1.00687800,1.00691500
5.604000,1.00695000,1.00687800,1.00690100,1.00693700,1.00691000,1.00691000,1.00687800,1.00691600
5.605999,1.00695000,1.00687900,1.00690100,1.00693700,1.00691100,1.00691000,1.00687800,1.00691600
5.607999,1.00695100,1.00687900,1.00690200,1.00693800,1.00691100,1.00691000,1.00687900,1.00691600
5.610000,1.00695100,1.00687900,1.00690200,1.00693800,1.00691100,1.00691000,1.00687900,1.00691600
5.612000,1.00695100,1.00687900,1.00690200,1.00693800,1.00691100,1.00691100,1.00687900,1.00691600
5.614000,1.00695100,1.00687900,1.00690200,1.00693800,1.00691200,1.00691100,1.00687900,1.00691700
5.616000,1.00695200,1.00688000,1.00690200,1.00693800,1.00691200,1.00691100,1.00687900,1.00691700
5.618000,1.00695200,1.00688000,1.00690300,1.00693900,1.00691200,1.00691100,1.00688000,1.00691700
5.619999,1.00695200,1.00688000,1.00690300,1.00693900,1.00691200,1.00691200,1.00688000,1.00691700
5.621999,1.00695200,1.00688000,1.00690300,1.00693900,1.00691200,1.00691200,1.00688000,1.00691700
5.624000,1.00695200,1.00688100,1.00690300,1.00693900,1.00691300,1.00691200,1.00688000,1.00691800
5.625999,1.00695300,1.00688100,1.00690300,1.00693900,1.00691300,1.00691200,1.00688100,1.00691800
5.628000,1.00695300,1.00688100,1.00690400,1.00694000,1.00691300,1.00691200,1.00688100,1.00691800
5.630000,1.00695300,1.00688100,1.00690400,1.00694000,1.00691300,1.00691300,1.00688100,1.00691800
5.631999,1.00695300,1.00688100,1.00690400,1.00694000,1.00691300,1.00691300,1.00688100,1.00691900
5.634000,1.00695300,1.00688100,1.00690400,1.00694000,1.00691400,1.00691300,1.00688100,1.00691900
5.636000,1.00695400,1.00688200,1.00690400,1.00694000,1.00691400,1.00691300,1.00688200,1.00691900
5.638000,1.00695400,1.00688200,1.00690500,1.00694100,1.00691400,1.00691300,1.00688200,1.00691900
5.639999,1.00695400,1.00688200,1.00690500,1.00694100,1.00691400,1.00691400,1.00688200,1.00691900
5.641999,1.00695400,1.00688200,1.00690500,1.00694100,1.00691400,1.00691400,1.00688200,1.00692000
5.644000,1.00695500,1.00688300,1.00690500,1.00694100,1.00691500,1.00691400,1.00688200,1.00692000
5.645999,1.00695500,1.00688300,1.00690600,1.00694200,1.00691500,1.00691400,1.00688300,1.00692000
5.648000,1.00695500,1.00688300,1.00690600,1.00694200,1.00691500,1.00691400,1.00688300,1.00692000
5.650000,1.00695500,1.00688300,1.00690600,1.00694200,1.00691500,1.00691500,1.00688300,1.00692000
5.651999,1.00695500,1.00688300,1.00690600,1.00694200,1.00691600,1.00691500,1.00688300,1.00692100
5.654000,1.00695600,1.00688400,1.00690600,1.00694200,1.00691600,1.00691500,1.00688300,1.00692100
5.656000,1.00695600,1.00688400,1.00690700,1.00694300,1.00691600,1.00691500,1.00688400,1.00692100
5.658000,1.00695600,1.00688400,1.00690700,1.00694300,1.00691600,1.00691500,1.00688400,1.00692100
5.659999,1.00695600,1.00688400,1.00690700,1.00694300,1.00691600,1.00691600,1.00688400,1.00692200
5.662000,1.00695600,1.00688400,1.00690700,1.00694300,1.00691700,1.00691600,1.00688400,1.00692200
5.664000,1.00695700,1.00688500,1.00690700,1.00694300,1.00691700,1.00691600,1.00688400,1.00692200
5.665999,1.00695700,1.00688500,1.00690800,1.00694400,1.00691700,1.00691600,1.00688500,1.00692200
5.668000,1.00695700,1.00688500,1.00690800,1.00694400,1.00691700,1.00691700,1.00688500,1.00692200
5.670000,1.00695700,1.00688500,1.00690800,1.00694400,1.00691700,1.00691700,1.00688500,1.00692300
5.672000,1.00695800,1.00688600,1.00690800,1.00694400,1.00691800,1.00691700,1.00688500,1.00692300
5.674000,1.00695800,1.00688600,1.00690800,1.00694500,1.00691800,1.00691700,1.00688600,1.00692300
5.676000,1.00695800,1.00688600,1.00690900,1.00694500,1.00691800,1.00691700,1.00688600,1.00692300
5.677999,1.00695800,1.00688600,1.00690900,1.00694500,1.00691800,1.00691800,1.00688600,1.00692300
5.679999,1.00695800,1.00688600,1.00690900,1.00694500,1.00691900,1.00691800,1.00688600,1.00692400
5.682000,1.00695900,1.00688600,1.00690900,1.00694500,1.00691900,1.00691800,1.00688600,1.00692400
5.684000,1.00695900,1.00688700,1.00690900,1.00694600,1.00691900,1.00691800,1.00688700,1.00692400
5.685999,1.00695900,1.00688700,1.00691000,1.00694600,1.00691900,1.00691800,1.00688700,1.00692400
5.688000,1.00695900,1.00688700,1.00691000,1.00694600,1.00691900,1.00691900,1.00688700,1.00692500
5.690000,1.00696000,1.00688700,1.00691000,1.00694600,1.00692000,1.00691900,1.00688700,1.00692500
5.692000,1.00696000,1.00688800,1.00691000,1.00694600,1.00692000,1.00691900,1.00688700,1.00692500
5.694000,1.00696000,1.00688800,1.00691100,1.00694700,1.00692000,1.00691900,1.00688800,1.00692500
5.696000,1.00696000,1.00688800,1.00691100,1.00694700,1.00692000,1.00692000,1.00688800,1.00692500
5.697999,1.00696000,1.00688800,1.00691100,1.00694700,1.00692000,1.00692000,1.00688800,1.00692600
5.699999,1.00696100,1.00688800,1.00691100,1.00694700,1.00692100,1.00692000,1.00688800,1.00692600
5.702000,1.00696100,1.00688900,1.00691100,1.00694800,1.00692100,1.00692000,1.00688900,1.00692600
5.704000,1.00696100,1.00688900,1.00691200,1.00694800,1.00692100,1.00692000,1.00688900,1.00692600
5.706000,1.00696100,1.00688900,1.00691200,1.00694800,1.00692100,1.00692100,1.00688900,1.00692600
5.708000,1.00696100,1.00688900,1.00691200,1.00694800,1.00692200,1.00692100,1.00688900,1.00692700
5.710000,1.00696200,1.00688900,1.00691200,1.00694800,1.00692200,1.00692100,1.00688900,1.00692700
5.712000,1.00696200,1.00689000,1.00691200,1.00694900,1.00692200,1.00692100,1.00689000,1.00692700
5.713999,1.00696200,1.00689000,1.00691300,1.00694900,1.00692200,1.00692100,1.00689000,1.00692700
5.716000,1.00696200,1.00689000,1.00691300,1.00694900,1.00692200,1.00692200,1.00689000,1.00692700
5.717999,1.00696300,1.00689000,1.00691300,1.00694900,1.00692300,1.00692200,1.00689000,1.00692800
5.719999,1.00696300,1.00689100,1.00691300,1.00694900,1.00692300,1.00692200,1.00689000,1.00692800
5.722000,1.00696300,1.00689100,1.00691400,1.00695000,1.00692300,1.00692200,1.00689100,1.00692800
5.724000,1.00696300,1.00689100,1.00691400,1.00695000,1.00692300,1.00692200,1.00689100,1.00692800
5.726000,1.00696300,1.00689100,1.00691400,1.00695000,1.00692300,1.00692300,1.00689100,1.00692900
5.728000,1.00696400,1.00689100,1.00691400,1.00695000,1.00692400,1.00692300,1.00689100,1.00692900
5.730000,1.00696400,1.00689100,1.00691400,1.00695000,1.00692400,1.00692300,1.00689100,1.00692900
5.731999,1.00696400,1.00689200,1.00691500,1.00695100,1.00692400,1.00692300,1.00689200,1.00692900
5.733999,1.00696400,1.00689200,1.00691500,1.00695100,1.00692400,1.00692400,1.00689200,1.00692900
5.736000,1.00696400,1.00689200,1.00691500,1.00695100,1.00692500,1.00692400,1.00689200,1.00693000
5.737999,1.00696500,1.00689200,1.00691500,1.00695100,1.00692500,1.00692400,1.00689200,1.00693000
5.740000,1.00696500,1.00689300,1.00691500,1.00695200,1.00692500,1.00692400,1.00689200,1.00693000
5.742000,1.00696500,1.00689300,1.00691600,1.00695200,1.00692500,1.00692400,1.00689300,1.00693000
5.743999,1.00696500,1.00689300,1.00691600,1.00695200,1.00692500,1.00692500,1.00689300,1.00693000
5.746000,1.00696600,1.00689300,1.00691600,1.00695200,1.00692600,1.00692500,1.00689300,1.00693100
5.748000,1.00696600,1.00689300,1.00691600,1.00695200,1.00692600,1.00692500,1.00689300,1.00693100
5.750000,1.00696600,1.00689400,1.00691700,1.00695300,1.00692600,1.00692500,1.00689400,1.00693100
5.751999,1.00696600,1.00689400,1.00691700,1.00695300,1.00692600,1.00692500,1.00689400,1.00693100
5.753999,1.00696600,1.00689400,1.00691700,1.00695300,1.00692600,1.00692600,1.00689400,1.00693200
5.756000,1.00696700,1.00689400,1.00691700,1.00695300,1.00692700,1.00692600,1.00689400,1.00693200
5.757999,1.00696700,1.00689400,1.00691700,1.00695300,1.00692700,1.00692600,1.00689400,1.00693200
5.760000,1.00696700,1.00689500,1.00691800,1.00695400,1.00692700,1.00692600,1.00689500,1.00693200
5.762000,1.00696700,1.00689500,1.00691800,1.00695400,1.00692700,1.00692700,1.00689500,1.00693200
5.763999,1.00696700,1.00689500,1.00691800,1.00695400,1.00692700,1.00692700,1.00689500,1.00693200
5.766000,1.00696800,1.00689500,1.00691800,1.00695400,1.00692800,1.00692700,1.00689500,1.00693300
5.768000,1.00696800,1.00689600,1.00691800,1.00695500,1.00692800,1.00692700,1.00689500,1.00693300
5.770000,1.00696800,1.00689600,1.00691900,1.00695500,1.00692800,1.00692700,1.00689600,1.00693300
5.771999,1.00696800,1.00689600,1.00691900,1.00695500,1.00692800,1.00692800,1.00689600,1.00693300
5.774000,1.00696900,1.00689600,1.00691900,1.00695500,1.00692900,1.00692800,1.00689600,1.00693400
5.776000,1.00696900,1.00689600,1.00691900,1.00695500,1.00692900,1.00692800,1.00689600,1.00693400
5.777999,1.00696900,1.00689700,1.00692000,1.00695600,1.00692900,1.00692800,1.00689600,1.00693400
5.780000,1.00696900,1.00689700,1.00692000,1.00695600,1.00692900,1.00692800,1.00689700,1.00693400
5.782000,1.00696900,1.00689700,1.00692000,1.00695600,1.00692900,1.00692900,1.00689700,1.00693400
5.784000,1.00697000,1.00689700,1.00692000,1.00695600,1.00693000,1.00692900,1.00689700,1.00693500
5.786000,1.00697000,1.00689700,1.00692000,1.00695600,1.00693000,1.00692900,1.00689700,1.00693500
5.788000,1.00697000,1.00689800,1.00692100,1.00695700,1.00693000,1.00692900,1.00689800,1.00693500
5.789999,1.00697000,1.00689800,1.00692100,1.00695700,1.00693000,1.00693000,1.00689800,1.00693500
5.791999,1.00697100,1.00689800,1.00692100,1.00695700,1.00693000,1.00693000,1.00689800,1.00693500
5.794000,1.00697100,1.00689800,1.00692100,1.00695700,1.00693100,1.00693000,1.00689800,1.00693600
5.796000,1.00697100,1.00689800,1.00692100,1.00695800,1.00693100,1.00693000,1.00689800,1.00693600
5.797999,1.00697100,1.00689900,1.00692200,1.00695800,1.00693100,1.00693000,1.00689900,1.00693600
5.800000,1.00697100,1.00689900,1.00692200,1.00695800,1.00693100,1.00693100,1.00689900,1.00693600
5.802000,1.00697200,1.00689900,1.00692200,1.00695800,1.00693200,1.00693100,1.00689900,1.00693700
5.804000,1.00697200,1.00689900,1.00692200,1.00695800,1.00693200,1.00693100,1.00689900,1.00693700
5.806000,1.00697200,1.00689900,1.00692200,1.00695900,1.00693200,1.00693100,1.00689900,1.00693700
5.808000,1.00697200,1.00690000,1.00692300,1.00695900,1.00693200,1.00693100,1.00690000,1.00693700
5.809999,1.00697200,1.00690000,1.00692300,1.00695900,1.00693200,1.00693200,1.00690000,1.00693800
5.811999,1.00697300,1.00690000,1.00692300,1.00695900,1.00693300,1.00693200,1.00690000,1.00693800
5.814000,1.00697300,1.00690000,1.00692300,1.00695900,1.00693300,1.00693200,1.00690000,1.00693800
5.816000,1.00697300,1.00690100,1.00692400,1.00696000,1.00693300,1.00693200,1.00690000,1.00693800
5.818000,1.00697300,1.00690100,1.00692400,1.00696000,1.00693300,1.00693200,1.00690100,1.00693800
5.820000,1.00697400,1.00690100,1.00692400,1.00696000,1.00693300,1.00693300,1.00690100,1.00693800
5.822000,1.00697400,1.00690100,1.00692400,1.00696000,1.00693400,1.00693300,1.00690100,1.00693900
5.824000,1.00697400,1.00690100,1.00692400,1.00696100,1.00693400,1.00693300,1.00690100,1.00693900
5.825999,1.00697400,1.00690200,1.00692500,1.00696100,1.00693400,1.00693300,1.00690200,1.00693900
5.828000,1.00697400,1.00690200,1.00692500,1.00696100,1.00693400,1.00693400,1.00690200,1.00693900
5.829999,1.00697500,1.00690200,1.00692500,1.00696100,1.00693500,1.00693400,1.00690200,1.00694000
5.831999,1.00697500,1.00690200,1.00692500,1.00696100,1.00693500,1.00693400,1.00690200,1.00694000
5.834000,1.00697500,1.00690200,1.00692500,1.00696200,1.00693500,1.00693400,1.00690200,1.00694000
5.835999,1.00697500,1.00690300,1.00692600,1.00696200,1.00693500,1.00693400,1.00690300,1.00694000
5.838000,1.00697600,1.00690300,1.00692600,1.00696200,1.00693500,1.00693500,1.00690300,1.00694000
5.840000,1.00697600,1.00690300,1.00692600,1.00696200,1.00693600,1.00693500,1.00690300,1.00694100
5.842000,1.00697600,1.00690300,1.00692600,1.00696200,1.00693600,1.00693500,1.00690300,1.00694100
5.843999,1.00697600,1.00690400,1.00692700,1.00696300,1.00693600,1.00693500,1.00690300,1.00694100
5.845999,1.00697600,1.00690400,1.00692700,1.00696300,1.00693600,1.00693500,1.00690400,1.00694100
5.848000,1.00697700,1.00690400,1.00692700,1.00696300,1.00693600,1.00693600,1.00690400,1.00694100
5.849999,1.00697700,1.00690400,1.00692700,1.00696300,1.00693700,1.00693600,1.00690400,1.00694200
5.852000,1.00697700,1.00690400,1.00692700,1.00696300,1.00693700,1.00693600,1.00690400,1.00694200
5.854000,1.00697700,1.00690400,1.00692800,1.00696400,1.00693700,1.00693600,1.00690400,1.00694200
5.855999,1.00697700,1.00690500,1.00692800,1.00696400,1.00693700,1.00693700,1.00690500,1.00694200
5.858000,1.00697800,1.00690500,1.00692800,1.00696400,1.00693800,1.00693700,1.00690500,1.00694300
5.860000,1.00697800,1.00690500,1.00692800,1.00696400,1.00693800,1.00693700,1.00690500,1.00694300
5.862000,1.00697800,1.00690500,1.00692800,1.00696500,1.00693800,1.00693700,1.00690500,1.00694300
5.863999,1.00697800,1.00690600,1.00692900,1.00696500,1.00693800,1.00693700,1.00690600,1.00694300
5.865999,1.00697900,1.00690600,1.00692900,1.00696500,1.00693800,1.00693800,1.00690600,1.00694300
5.868000,1.00697900,1.00690600,1.00692900,1.00696500,1.00693900,1.00693800,1.00690600,1.00694400
5.869999,1.00697900,1.00690600,1.00692900,1.00696600,1.00693900,1.00693800,1.00690600,1.00694400
5.872000,1.00697900,1.00690600,1.00693000,1.00696600,1.00693900,1.00693800,1.00690600,1.00694400
5.874000,1.00697900,1.00690700,1.00693000,1.00696600,1.00693900,1.00693800,1.00690700,1.00694400
5.875999,1.00698000,1.00690700,1.00693000,1.00696600,1.00693900,1.00693900,1.00690700,1.00694500
5.878000,1.00698000,1.00690700,1.00693000,1.00696600,1.00694000,1.00693900,1.00690700,1.00694500
5.880000,1.00698000,1.00690700,1.00693000,1.00696700,1.00694000,1.00693900,1.00690700,1.00694500
5.881999,1.00698000,1.00690700,1.00693100,1.00696700,1.00694000,1.00693900,1.00690700,1.00694500
